[2025-10-05T18:23:30.258239] === Starting network test ===
[2025-10-05T18:23:52.223705] Ping to 8.8.8.8: 14.56 ms
[2025-10-05T18:23:52.223705] Download Speed: 51.31 Mbps
[2025-10-05T18:23:52.223705] Upload Speed: 21.29 Mbps
[2025-10-05T18:23:52.223705] 
=== Starting test at 1 FPS ===
[2025-10-05T18:23:54.007664] Iteration 1/50 | FPS=1 | Status=200
[2025-10-05T18:44:31.441810] Iteration 30/50 | FPS=20 | Status=200
[2025-10-05T18:44:48.744639] Iteration 31/50 | FPS=20 | Status=200
[2025-10-05T18:45:04.623290] Iteration 32/50 | FPS=20 | Status=200
[2025-10-05T18:45:20.509185] Iteration 33/50 | FPS=20 | Status=200
[2025-10-05T18:45:36.260087] Iteration 34/50 | FPS=20 | Status=200
[2025-10-05T18:45:52.041510] Iteration 35/50 | FPS=20 | Status=200
[2025-10-05T18:46:07.822221] Iteration 36/50 | FPS=20 | Status=200
[2025-10-05T18:46:23.481426] Iteration 37/50 | FPS=20 | Status=200
[2025-10-05T18:46:38.942887] Iteration 38/50 | FPS=20 | Status=200
[2025-10-05T18:46:54.488173] Iteration 39/50 | FPS=20 | Status=200
[2025-10-05T18:47:09.932029] Iteration 40/50 | FPS=20 | Status=200
[2025-10-05T18:47:25.445407] Iteration 41/50 | FPS=20 | Status=200
[2025-10-05T18:47:40.964022] Iteration 42/50 | FPS=20 | Status=200
[2025-10-05T18:47:56.568829] Iteration 43/50 | FPS=20 | Status=200
[2025-10-05T18:48:12.462768] Iteration 44/50 | FPS=20 | Status=200
[2025-10-05T18:48:28.154576] Iteration 45/50 | FPS=20 | Status=200
[2025-10-05T18:48:44.422382] Iteration 46/50 | FPS=20 | Status=200
[2025-10-05T18:49:00.328809] Iteration 47/50 | FPS=20 | Status=200
[2025-10-05T18:49:16.151930] Iteration 48/50 | FPS=20 | Status=200
[2025-10-05T18:49:31.884303] Iteration 49/50 | FPS=20 | Status=200
[2025-10-05T18:49:47.652228] Iteration 50/50 | FPS=20 | Status=200
[2025-10-05T18:49:47.702675] Finished test at 20 FPS in 788.78 seconds
[2025-10-05T18:49:47.702675] 
=== Starting test at 40 FPS ===
[2025-10-05T18:50:28.375972] Iteration 1/50 | FPS=40 | Status=200
[2025-10-05T18:51:06.111704] Iteration 2/50 | FPS=40 | Status=200
[2025-10-05T18:51:44.506341] Iteration 3/50 | FPS=40 | Status=200
[2025-10-05T18:52:23.931136] Iteration 4/50 | FPS=40 | Status=200
[2025-10-05T18:53:00.978506] Iteration 5/50 | FPS=40 | Status=200
[2025-10-05T18:53:38.052087] Iteration 6/50 | FPS=40 | Status=200
[2025-10-05T18:54:19.175851] Iteration 7/50 | FPS=40 | Status=200
[2025-10-05T18:54:59.519532] Iteration 8/50 | FPS=40 | Status=200
[2025-10-05T18:55:36.611964] Iteration 9/50 | FPS=40 | Status=200
[2025-10-05T18:56:13.501323] Iteration 10/50 | FPS=40 | Status=200
[2025-10-05T18:56:54.209115] Iteration 11/50 | FPS=40 | Status=200
[2025-10-05T18:57:30.251206] Iteration 12/50 | FPS=40 | Status=200
[2025-10-05T18:58:09.934520] Iteration 13/50 | FPS=40 | Status=200
[2025-10-05T18:58:48.792955] Iteration 14/50 | FPS=40 | Status=200
[2025-10-05T18:59:27.391459] Iteration 15/50 | FPS=40 | Status=200
[2025-10-05T19:00:08.537695] Iteration 16/50 | FPS=40 | Status=200
[2025-10-05T19:00:45.279076] Iteration 17/50 | FPS=40 | Status=200
[2025-10-05T19:01:21.269276] Iteration 18/50 | FPS=40 | Status=200
[2025-10-05T19:02:04.383034] Iteration 19/50 | FPS=40 | Status=200
[2025-10-05T19:02:43.831866] Iteration 20/50 | FPS=40 | Status=200
[2025-10-05T19:03:21.555837] Iteration 21/50 | FPS=40 | Status=200
[2025-10-05T19:04:03.885469] Iteration 22/50 | FPS=40 | Status=200
[2025-10-05T19:04:41.681360] Iteration 23/50 | FPS=40 | Status=200
[2025-10-05T19:05:19.515630] Iteration 24/50 | FPS=40 | Status=200
[2025-10-05T19:05:57.832550] Iteration 25/50 | FPS=40 | Status=200
[2025-10-05T19:06:37.078987] Iteration 26/50 | FPS=40 | Status=200
[2025-10-05T19:07:16.670186] Iteration 27/50 | FPS=40 | Status=200
[2025-10-05T19:07:53.100215] Iteration 28/50 | FPS=40 | Status=200
[2025-10-05T19:08:36.269951] Iteration 29/50 | FPS=40 | Status=200
[2025-10-05T19:09:27.489128] Iteration 30/50 | FPS=40 | Status=200
[2025-10-05T19:10:13.873960] Iteration 31/50 | FPS=40 | Status=200
[2025-10-05T19:11:03.139137] Iteration 32/50 | FPS=40 | Status=200
[2025-10-05T19:11:46.320786] Iteration 33/50 | FPS=40 | Status=200
[2025-10-05T19:12:24.915619] Iteration 34/50 | FPS=40 | Status=200
[2025-10-05T19:13:07.757950] Iteration 35/50 | FPS=40 | Status=200
[2025-10-05T19:13:47.398077] Iteration 36/50 | FPS=40 | Status=200
[2025-10-05T19:14:26.209953] Iteration 37/50 | FPS=40 | Status=200
[2025-10-05T19:15:05.002102] Iteration 38/50 | FPS=40 | Status=200
[2025-10-05T19:15:43.786547] Iteration 39/50 | FPS=40 | Status=200
[2025-10-05T19:16:19.435346] Iteration 40/50 | FPS=40 | Status=200
[2025-10-05T19:16:56.752103] Iteration 41/50 | FPS=40 | Status=200
[2025-10-05T19:17:37.749925] Iteration 42/50 | FPS=40 | Status=200
[2025-10-05T19:18:29.302959] Iteration 43/50 | FPS=40 | Status=200
[2025-10-05T19:19:16.489730] Iteration 44/50 | FPS=40 | Status=200
[2025-10-05T19:20:05.270867] Iteration 45/50 | FPS=40 | Status=200
[2025-10-05T19:20:54.326256] Iteration 46/50 | FPS=40 | Status=200
[2025-10-05T19:21:39.012931] Iteration 47/50 | FPS=40 | Status=200
[2025-10-05T19:22:29.006333] Iteration 48/50 | FPS=40 | Status=200
[2025-10-05T19:23:14.126929] Iteration 49/50 | FPS=40 | Status=200
[2025-10-05T19:24:04.332533] Iteration 50/50 | FPS=40 | Status=200
[2025-10-05T19:24:04.384258] Finished test at 40 FPS in 2056.68 seconds
[2025-10-05T19:24:04.384258] === All tests completed ===
