[2025-11-17T23:39:48.541999] === Starting network test ===
[2025-11-17T23:40:10.451298] Ping to 8.8.8.8: 14.34 ms
[2025-11-17T23:40:10.451298] Download Speed: 50.62 Mbps
[2025-11-17T23:40:10.451298] Upload Speed: 21.44 Mbps
[2025-11-17T23:40:10.451298] 
=== Starting test at 1 FPS ===
[2025-11-17T23:40:10.466121] Iteration 1/30 | FPS=1 | Status=200
[2025-11-17T23:40:11.480196] Iteration 2/30 | FPS=1 | Status=200
[2025-11-17T23:40:12.490897] Iteration 3/30 | FPS=1 | Status=200
[2025-11-17T23:40:13.503894] Iteration 4/30 | FPS=1 | Status=200
[2025-11-17T23:40:14.515062] Iteration 5/30 | FPS=1 | Status=200
[2025-11-17T23:40:15.540175] Iteration 6/30 | FPS=1 | Status=200
[2025-11-17T23:40:16.556569] Iteration 7/30 | FPS=1 | Status=200
[2025-11-17T23:40:17.577519] Iteration 8/30 | FPS=1 | Status=200
[2025-11-17T23:40:18.594167] Iteration 9/30 | FPS=1 | Status=200
[2025-11-17T23:40:19.605724] Iteration 10/30 | FPS=1 | Status=200
[2025-11-17T23:40:20.627815] Iteration 11/30 | FPS=1 | Status=200
[2025-11-17T23:40:21.644024] Iteration 12/30 | FPS=1 | Status=200
[2025-11-17T23:40:22.660529] Iteration 13/30 | FPS=1 | Status=200
[2025-11-17T23:40:23.678165] Iteration 14/30 | FPS=1 | Status=200
[2025-11-17T23:40:24.692314] Iteration 15/30 | FPS=1 | Status=200
[2025-11-17T23:40:25.710341] Iteration 16/30 | FPS=1 | Status=200
[2025-11-17T23:40:26.730825] Iteration 17/30 | FPS=1 | Status=200
[2025-11-17T23:40:27.742837] Iteration 18/30 | FPS=1 | Status=200
[2025-11-17T23:40:28.756243] Iteration 19/30 | FPS=1 | Status=200
[2025-11-17T23:40:29.768264] Iteration 20/30 | FPS=1 | Status=200
[2025-11-17T23:40:30.786235] Iteration 21/30 | FPS=1 | Status=200
[2025-11-17T23:40:31.802919] Iteration 22/30 | FPS=1 | Status=200
[2025-11-17T23:40:32.813594] Iteration 23/30 | FPS=1 | Status=200
[2025-11-17T23:40:33.833610] Iteration 24/30 | FPS=1 | Status=200
[2025-11-17T23:40:34.848084] Iteration 25/30 | FPS=1 | Status=200
[2025-11-17T23:40:35.869088] Iteration 26/30 | FPS=1 | Status=200
[2025-11-17T23:40:36.888911] Iteration 27/30 | FPS=1 | Status=200
[2025-11-17T23:40:37.901615] Iteration 28/30 | FPS=1 | Status=200
[2025-11-17T23:40:38.921240] Iteration 29/30 | FPS=1 | Status=200
[2025-11-17T23:40:39.938259] Iteration 30/30 | FPS=1 | Status=200
[2025-11-17T23:40:40.938890] Finished test at 1 FPS in 30.49 seconds
[2025-11-17T23:40:40.938890] 
=== Starting test at 5 FPS ===
[2025-11-17T23:40:40.957040] Iteration 1/30 | FPS=5 | Status=200
[2025-11-17T23:40:41.170159] Iteration 2/30 | FPS=5 | Status=200
[2025-11-17T23:40:41.381569] Iteration 3/30 | FPS=5 | Status=200
[2025-11-17T23:40:41.594438] Iteration 4/30 | FPS=5 | Status=200
[2025-11-17T23:40:41.812451] Iteration 5/30 | FPS=5 | Status=200
[2025-11-17T23:40:42.026313] Iteration 6/30 | FPS=5 | Status=200
[2025-11-17T23:40:42.241638] Iteration 7/30 | FPS=5 | Status=200
[2025-11-17T23:40:42.456470] Iteration 8/30 | FPS=5 | Status=200
[2025-11-17T23:40:42.672309] Iteration 9/30 | FPS=5 | Status=200
