[2025-10-23T23:07:05.089563] === Starting network test ===
[2025-10-23T23:07:56.748663] Ping to 8.8.8.8: 14.27 ms
[2025-10-23T23:07:56.748663] Download Speed: 51.78 Mbps
[2025-10-23T23:07:56.748663] Upload Speed: 20.67 Mbps
[2025-10-23T23:07:56.748663] 
=== Starting test at 1 FPS ===
[2025-10-23T23:07:57.642986] Iteration 1/30 | FPS=1 | Status=200
[2025-10-23T23:07:59.092279] Iteration 2/30 | FPS=1 | Status=200
[2025-10-23T23:08:00.521788] Iteration 3/30 | FPS=1 | Status=200
[2025-10-23T23:08:01.942975] Iteration 4/30 | FPS=1 | Status=200
[2025-10-23T23:08:03.376366] Iteration 5/30 | FPS=1 | Status=200
[2025-10-23T23:08:04.844789] Iteration 6/30 | FPS=1 | Status=200
[2025-10-23T23:08:06.283265] Iteration 7/30 | FPS=1 | Status=200
[2025-10-23T23:08:07.724921] Iteration 8/30 | FPS=1 | Status=200
[2025-10-23T23:08:09.206025] Iteration 9/30 | FPS=1 | Status=200
[2025-10-23T23:08:10.639779] Iteration 10/30 | FPS=1 | Status=200
[2025-10-23T23:08:12.076217] Iteration 11/30 | FPS=1 | Status=200
[2025-10-23T23:08:13.522916] Iteration 12/30 | FPS=1 | Status=200
[2025-10-23T23:08:14.978617] Iteration 13/30 | FPS=1 | Status=200
[2025-10-23T23:08:16.435050] Iteration 14/30 | FPS=1 | Status=200
[2025-10-23T23:08:17.873910] Iteration 15/30 | FPS=1 | Status=200
[2025-10-23T23:08:19.323182] Iteration 16/30 | FPS=1 | Status=200
[2025-10-23T23:08:20.767336] Iteration 17/30 | FPS=1 | Status=200
[2025-10-23T23:08:22.209326] Iteration 18/30 | FPS=1 | Status=200
[2025-10-23T23:08:23.636837] Iteration 19/30 | FPS=1 | Status=200
[2025-10-23T23:08:25.071868] Iteration 20/30 | FPS=1 | Status=200
[2025-10-23T23:08:26.516248] Iteration 21/30 | FPS=1 | Status=200
[2025-10-23T23:08:27.969337] Iteration 22/30 | FPS=1 | Status=200
[2025-10-23T23:08:29.407060] Iteration 23/30 | FPS=1 | Status=200
[2025-10-23T23:08:30.842966] Iteration 24/30 | FPS=1 | Status=200
[2025-10-23T23:08:32.274873] Iteration 25/30 | FPS=1 | Status=200
[2025-10-23T23:08:33.709579] Iteration 26/30 | FPS=1 | Status=200
[2025-10-23T23:08:35.143961] Iteration 27/30 | FPS=1 | Status=200
[2025-10-23T23:08:36.581151] Iteration 28/30 | FPS=1 | Status=200
[2025-10-23T23:08:38.024024] Iteration 29/30 | FPS=1 | Status=200
[2025-10-23T23:08:39.475098] Iteration 30/30 | FPS=1 | Status=200
[2025-10-23T23:08:40.475552] Finished test at 1 FPS in 43.73 seconds
[2025-10-23T23:08:40.475552] 
=== Starting test at 5 FPS ===
[2025-10-23T23:08:40.896236] Iteration 1/30 | FPS=5 | Status=200
[2025-10-23T23:08:41.534069] Iteration 2/30 | FPS=5 | Status=200
[2025-10-23T23:08:42.176129] Iteration 3/30 | FPS=5 | Status=200
[2025-10-23T23:08:42.803218] Iteration 4/30 | FPS=5 | Status=200
[2025-10-23T23:08:43.437433] Iteration 5/30 | FPS=5 | Status=200
[2025-10-23T23:08:44.071010] Iteration 6/30 | FPS=5 | Status=200
[2025-10-23T23:08:44.720831] Iteration 7/30 | FPS=5 | Status=200
[2025-10-23T23:08:45.356648] Iteration 8/30 | FPS=5 | Status=200
[2025-10-23T23:08:45.999830] Iteration 9/30 | FPS=5 | Status=200
[2025-10-23T23:08:46.629282] Iteration 10/30 | FPS=5 | Status=200
[2025-10-23T23:08:47.269585] Iteration 11/30 | FPS=5 | Status=200
[2025-10-23T23:08:47.901901] Iteration 12/30 | FPS=5 | Status=200
[2025-10-23T23:08:48.564528] Iteration 13/30 | FPS=5 | Status=200
[2025-10-23T23:08:49.195831] Iteration 14/30 | FPS=5 | Status=200
[2025-10-23T23:08:49.842525] Iteration 15/30 | FPS=5 | Status=200
[2025-10-23T23:08:50.482388] Iteration 16/30 | FPS=5 | Status=200
[2025-10-23T23:08:51.118852] Iteration 17/30 | FPS=5 | Status=200
[2025-10-23T23:08:51.761901] Iteration 18/30 | FPS=5 | Status=200
[2025-10-23T23:08:52.398015] Iteration 19/30 | FPS=5 | Status=200
[2025-10-23T23:08:53.030467] Iteration 20/30 | FPS=5 | Status=200
[2025-10-23T23:08:53.670641] Iteration 21/30 | FPS=5 | Status=200
[2025-10-23T23:08:54.305768] Iteration 22/30 | FPS=5 | Status=200
[2025-10-23T23:08:54.942863] Iteration 23/30 | FPS=5 | Status=200
[2025-10-23T23:08:55.579939] Iteration 24/30 | FPS=5 | Status=200
[2025-10-23T23:08:56.244787] Iteration 25/30 | FPS=5 | Status=200
[2025-10-23T23:08:56.882842] Iteration 26/30 | FPS=5 | Status=200
[2025-10-23T23:08:57.517813] Iteration 27/30 | FPS=5 | Status=200
[2025-10-23T23:08:58.149320] Iteration 28/30 | FPS=5 | Status=200
[2025-10-23T23:08:58.785147] Iteration 29/30 | FPS=5 | Status=200
[2025-10-23T23:08:59.422199] Iteration 30/30 | FPS=5 | Status=200
[2025-10-23T23:08:59.622489] Finished test at 5 FPS in 19.15 seconds
[2025-10-23T23:08:59.622489] 
=== Starting test at 10 FPS ===
[2025-10-23T23:09:00.063000] Iteration 1/30 | FPS=10 | Status=200
[2025-10-23T23:09:00.599171] Iteration 2/30 | FPS=10 | Status=200
[2025-10-23T23:09:01.137601] Iteration 3/30 | FPS=10 | Status=200
[2025-10-23T23:09:01.680674] Iteration 4/30 | FPS=10 | Status=200
[2025-10-23T23:09:02.208734] Iteration 5/30 | FPS=10 | Status=200
[2025-10-23T23:09:02.740667] Iteration 6/30 | FPS=10 | Status=200
[2025-10-23T23:09:03.293861] Iteration 7/30 | FPS=10 | Status=200
[2025-10-23T23:09:03.829072] Iteration 8/30 | FPS=10 | Status=200
[2025-10-23T23:09:04.382085] Iteration 9/30 | FPS=10 | Status=200
[2025-10-23T23:09:04.924964] Iteration 10/30 | FPS=10 | Status=200
[2025-10-23T23:09:05.460324] Iteration 11/30 | FPS=10 | Status=200
[2025-10-23T23:09:05.989789] Iteration 12/30 | FPS=10 | Status=200
[2025-10-23T23:09:06.519836] Iteration 13/30 | FPS=10 | Status=200
[2025-10-23T23:09:07.068251] Iteration 14/30 | FPS=10 | Status=200
[2025-10-23T23:09:07.612038] Iteration 15/30 | FPS=10 | Status=200
[2025-10-23T23:09:08.144927] Iteration 16/30 | FPS=10 | Status=200
[2025-10-23T23:09:08.681563] Iteration 17/30 | FPS=10 | Status=200
[2025-10-23T23:09:09.221410] Iteration 18/30 | FPS=10 | Status=200
[2025-10-23T23:09:09.759615] Iteration 19/30 | FPS=10 | Status=200
[2025-10-23T23:09:10.294751] Iteration 20/30 | FPS=10 | Status=200
[2025-10-23T23:09:10.828768] Iteration 21/30 | FPS=10 | Status=200
[2025-10-23T23:09:11.362604] Iteration 22/30 | FPS=10 | Status=200
[2025-10-23T23:09:11.901253] Iteration 23/30 | FPS=10 | Status=200
[2025-10-23T23:09:12.417698] Iteration 24/30 | FPS=10 | Status=200
[2025-10-23T23:09:12.952958] Iteration 25/30 | FPS=10 | Status=200
[2025-10-23T23:09:13.462721] Iteration 26/30 | FPS=10 | Status=200
[2025-10-23T23:09:13.965351] Iteration 27/30 | FPS=10 | Status=200
[2025-10-23T23:09:14.477077] Iteration 28/30 | FPS=10 | Status=200
[2025-10-23T23:09:14.984505] Iteration 29/30 | FPS=10 | Status=200
[2025-10-23T23:09:15.519393] Iteration 30/30 | FPS=10 | Status=200
[2025-10-23T23:09:15.620114] Finished test at 10 FPS in 16.00 seconds
[2025-10-23T23:09:15.620114] 
=== Starting test at 20 FPS ===
[2025-10-23T23:09:16.051119] Iteration 1/30 | FPS=20 | Status=200
