[2025-11-20T11:10:01.682572] === Starting network test ===
[2025-11-20T11:10:24.433117] Ping to 8.8.8.8: 39.46 ms
[2025-11-20T11:10:24.433117] Download Speed: 17.30 Mbps
[2025-11-20T11:10:24.433117] Upload Speed: 19.47 Mbps
[2025-11-20T11:10:24.433117] 
=== Starting test at 1 FPS ===
[2025-11-20T11:10:25.533353] Iteration 1/60 | FPS=1 | Status=200
[2025-11-20T11:10:26.968468] Iteration 2/60 | FPS=1 | Status=200
[2025-11-20T11:10:28.378980] Iteration 3/60 | FPS=1 | Status=200
[2025-11-20T11:10:29.802030] Iteration 4/60 | FPS=1 | Status=200
[2025-11-20T11:10:31.240294] Iteration 5/60 | FPS=1 | Status=200
[2025-11-20T11:10:32.735946] Iteration 6/60 | FPS=1 | Status=200
[2025-11-20T11:10:34.300126] Iteration 7/60 | FPS=1 | Status=200
[2025-11-20T11:10:35.857750] Iteration 8/60 | FPS=1 | Status=200
[2025-11-20T11:10:37.326211] Iteration 9/60 | FPS=1 | Status=200
[2025-11-20T11:10:38.870023] Iteration 10/60 | FPS=1 | Status=200
[2025-11-20T11:10:40.333396] Iteration 11/60 | FPS=1 | Status=200
[2025-11-20T11:10:41.889378] Iteration 12/60 | FPS=1 | Status=200
[2025-11-20T11:10:43.439387] Iteration 13/60 | FPS=1 | Status=200
[2025-11-20T11:10:44.898028] Iteration 14/60 | FPS=1 | Status=200
[2025-11-20T11:10:46.454817] Iteration 15/60 | FPS=1 | Status=200
[2025-11-20T11:10:47.924071] Iteration 16/60 | FPS=1 | Status=200
[2025-11-20T11:10:49.468034] Iteration 17/60 | FPS=1 | Status=200
[2025-11-20T11:10:50.926151] Iteration 18/60 | FPS=1 | Status=200
[2025-11-20T11:10:52.506992] Iteration 19/60 | FPS=1 | Status=200
[2025-11-20T11:10:54.053590] Iteration 20/60 | FPS=1 | Status=200
[2025-11-20T11:10:55.520537] Iteration 21/60 | FPS=1 | Status=200
[2025-11-20T11:10:57.060514] Iteration 22/60 | FPS=1 | Status=200
[2025-11-20T11:10:58.532337] Iteration 23/60 | FPS=1 | Status=200
