[2025-10-13T20:55:22.772797] === Starting network test ===
[2025-10-13T20:55:50.944058] Ping to 8.8.8.8: 13.38 ms
[2025-10-13T20:55:50.944058] Download Speed: 49.13 Mbps
[2025-10-13T20:55:50.944058] Upload Speed: 20.89 Mbps
[2025-10-13T20:55:50.944058] 
=== Starting test at 1 FPS ===
[2025-10-13T20:55:51.613892] Iteration 1/30 | FPS=1 | Status=200
[2025-10-13T20:55:53.093387] Iteration 2/30 | FPS=1 | Status=200
[2025-10-13T20:55:54.553790] Iteration 3/30 | FPS=1 | Status=200
[2025-10-13T20:55:56.021365] Iteration 4/30 | FPS=1 | Status=200
[2025-10-13T20:55:57.481395] Iteration 5/30 | FPS=1 | Status=200
[2025-10-13T20:55:58.962614] Iteration 6/30 | FPS=1 | Status=200
[2025-10-13T20:56:00.415481] Iteration 7/30 | FPS=1 | Status=200
[2025-10-13T20:56:01.873820] Iteration 8/30 | FPS=1 | Status=200
[2025-10-13T20:56:03.330428] Iteration 9/30 | FPS=1 | Status=200
[2025-10-13T20:56:04.788735] Iteration 10/30 | FPS=1 | Status=200
[2025-10-13T20:56:06.251535] Iteration 11/30 | FPS=1 | Status=200
[2025-10-13T20:56:07.714186] Iteration 12/30 | FPS=1 | Status=200
[2025-10-13T20:56:09.176691] Iteration 13/30 | FPS=1 | Status=200
[2025-10-13T20:56:10.636379] Iteration 14/30 | FPS=1 | Status=200
[2025-10-13T20:56:12.103825] Iteration 15/30 | FPS=1 | Status=200
[2025-10-13T20:56:13.570185] Iteration 16/30 | FPS=1 | Status=200
[2025-10-13T20:56:15.031361] Iteration 17/30 | FPS=1 | Status=200
[2025-10-13T20:56:16.490411] Iteration 18/30 | FPS=1 | Status=200
[2025-10-13T20:56:17.967568] Iteration 19/30 | FPS=1 | Status=200
[2025-10-13T20:56:19.425644] Iteration 20/30 | FPS=1 | Status=200
[2025-10-13T20:56:20.879524] Iteration 21/30 | FPS=1 | Status=200
[2025-10-13T20:56:22.338625] Iteration 22/30 | FPS=1 | Status=200
[2025-10-13T20:56:23.799816] Iteration 23/30 | FPS=1 | Status=200
[2025-10-13T20:56:25.257162] Iteration 24/30 | FPS=1 | Status=200
[2025-10-13T20:56:26.712835] Iteration 25/30 | FPS=1 | Status=200
[2025-10-13T20:56:28.176259] Iteration 26/30 | FPS=1 | Status=200
[2025-10-13T20:56:29.635074] Iteration 27/30 | FPS=1 | Status=200
[2025-10-13T20:56:31.095587] Iteration 28/30 | FPS=1 | Status=200
[2025-10-13T20:56:32.554712] Iteration 29/30 | FPS=1 | Status=200
[2025-10-13T20:56:34.016506] Iteration 30/30 | FPS=1 | Status=200
[2025-10-13T20:56:35.017552] Finished test at 1 FPS in 44.07 seconds
[2025-10-13T20:56:35.017552] 
=== Starting test at 5 FPS ===
[2025-10-13T20:56:35.474849] Iteration 1/30 | FPS=5 | Status=200
[2025-10-13T20:56:36.142204] Iteration 2/30 | FPS=5 | Status=200
[2025-10-13T20:56:36.797109] Iteration 3/30 | FPS=5 | Status=200
[2025-10-13T20:56:37.453275] Iteration 4/30 | FPS=5 | Status=200
[2025-10-13T20:56:38.107524] Iteration 5/30 | FPS=5 | Status=200
[2025-10-13T20:56:38.771823] Iteration 6/30 | FPS=5 | Status=200
[2025-10-13T20:56:39.420645] Iteration 7/30 | FPS=5 | Status=200
[2025-10-13T20:56:40.070189] Iteration 8/30 | FPS=5 | Status=200
[2025-10-13T20:56:40.731703] Iteration 9/30 | FPS=5 | Status=200
[2025-10-13T20:56:41.385717] Iteration 10/30 | FPS=5 | Status=200
[2025-10-13T20:56:42.038573] Iteration 11/30 | FPS=5 | Status=200
[2025-10-13T20:56:42.695583] Iteration 12/30 | FPS=5 | Status=200
[2025-10-13T20:56:43.349396] Iteration 13/30 | FPS=5 | Status=200
[2025-10-13T20:56:43.997675] Iteration 14/30 | FPS=5 | Status=200
[2025-10-13T20:56:44.646245] Iteration 15/30 | FPS=5 | Status=200
[2025-10-13T20:56:45.299286] Iteration 16/30 | FPS=5 | Status=200
[2025-10-13T20:56:45.950193] Iteration 17/30 | FPS=5 | Status=200
[2025-10-13T20:56:46.600002] Iteration 18/30 | FPS=5 | Status=200
[2025-10-13T20:56:47.245374] Iteration 19/30 | FPS=5 | Status=200
[2025-10-13T20:56:47.899408] Iteration 20/30 | FPS=5 | Status=200
[2025-10-13T20:56:48.551554] Iteration 21/30 | FPS=5 | Status=200
[2025-10-13T20:56:49.199476] Iteration 22/30 | FPS=5 | Status=200
[2025-10-13T20:56:49.850305] Iteration 23/30 | FPS=5 | Status=200
[2025-10-13T20:56:50.499160] Iteration 24/30 | FPS=5 | Status=200
[2025-10-13T20:56:51.149071] Iteration 25/30 | FPS=5 | Status=200
[2025-10-13T20:56:51.796583] Iteration 26/30 | FPS=5 | Status=200
[2025-10-13T20:56:52.443780] Iteration 27/30 | FPS=5 | Status=200
[2025-10-13T20:56:53.089422] Iteration 28/30 | FPS=5 | Status=200
[2025-10-13T20:56:53.741196] Iteration 29/30 | FPS=5 | Status=200
[2025-10-13T20:56:54.388802] Iteration 30/30 | FPS=5 | Status=200
[2025-10-13T20:56:54.590027] Finished test at 5 FPS in 19.57 seconds
[2025-10-13T20:56:54.590027] 
=== Starting test at 10 FPS ===
[2025-10-13T20:56:55.038255] Iteration 1/30 | FPS=10 | Status=200
[2025-10-13T20:56:55.582066] Iteration 2/30 | FPS=10 | Status=200
[2025-10-13T20:56:56.128639] Iteration 3/30 | FPS=10 | Status=200
[2025-10-13T20:56:56.669108] Iteration 4/30 | FPS=10 | Status=200
[2025-10-13T20:56:57.217916] Iteration 5/30 | FPS=10 | Status=200
[2025-10-13T20:56:57.765814] Iteration 6/30 | FPS=10 | Status=200
[2025-10-13T20:56:58.312744] Iteration 7/30 | FPS=10 | Status=200
[2025-10-13T20:56:58.868257] Iteration 8/30 | FPS=10 | Status=200
[2025-10-13T20:56:59.411887] Iteration 9/30 | FPS=10 | Status=200
[2025-10-13T20:56:59.957582] Iteration 10/30 | FPS=10 | Status=200
[2025-10-13T20:57:00.506900] Iteration 11/30 | FPS=10 | Status=200
[2025-10-13T20:57:01.051346] Iteration 12/30 | FPS=10 | Status=200
[2025-10-13T20:57:01.600777] Iteration 13/30 | FPS=10 | Status=200
[2025-10-13T20:57:02.152729] Iteration 14/30 | FPS=10 | Status=200
[2025-10-13T20:57:02.697758] Iteration 15/30 | FPS=10 | Status=200
[2025-10-13T20:57:03.239561] Iteration 16/30 | FPS=10 | Status=200
[2025-10-13T20:57:03.781045] Iteration 17/30 | FPS=10 | Status=200
[2025-10-13T20:57:04.318181] Iteration 18/30 | FPS=10 | Status=200
[2025-10-13T20:57:04.858327] Iteration 19/30 | FPS=10 | Status=200
[2025-10-13T20:57:05.397350] Iteration 20/30 | FPS=10 | Status=200
[2025-10-13T20:57:05.944107] Iteration 21/30 | FPS=10 | Status=200
[2025-10-13T20:57:06.487573] Iteration 22/30 | FPS=10 | Status=200
[2025-10-13T20:57:07.046324] Iteration 23/30 | FPS=10 | Status=200
[2025-10-13T20:57:07.587631] Iteration 24/30 | FPS=10 | Status=200
[2025-10-13T20:57:08.129717] Iteration 25/30 | FPS=10 | Status=200
[2025-10-13T20:57:08.678582] Iteration 26/30 | FPS=10 | Status=200
[2025-10-13T20:57:09.221456] Iteration 27/30 | FPS=10 | Status=200
[2025-10-13T20:57:09.762594] Iteration 28/30 | FPS=10 | Status=200
[2025-10-13T20:57:10.302534] Iteration 29/30 | FPS=10 | Status=200
[2025-10-13T20:57:10.844075] Iteration 30/30 | FPS=10 | Status=200
[2025-10-13T20:57:10.944594] Finished test at 10 FPS in 16.35 seconds
[2025-10-13T20:57:10.944594] 
=== Starting test at 20 FPS ===
