[2025-11-05T00:04:12.570645] === Starting network test ===
[2025-11-05T00:04:34.746912] Ping to 8.8.8.8: 14.76 ms
[2025-11-05T00:04:34.746912] Download Speed: 45.89 Mbps
[2025-11-05T00:04:34.746912] Upload Speed: 20.07 Mbps
[2025-11-05T00:04:34.746912] 
=== Starting test at 1 FPS ===
[2025-11-05T00:04:38.308813] Iteration 1/30 | FPS=1 | Status=200
[2025-11-05T00:04:41.738105] Iteration 2/30 | FPS=1 | Status=200
[2025-11-05T00:04:44.906978] Iteration 3/30 | FPS=1 | Status=200
[2025-11-05T00:04:48.214265] Iteration 4/30 | FPS=1 | Status=200
[2025-11-05T00:04:51.497459] Iteration 5/30 | FPS=1 | Status=200
[2025-11-05T00:04:54.620082] Iteration 6/30 | FPS=1 | Status=200
[2025-11-05T00:04:58.050337] Iteration 7/30 | FPS=1 | Status=200
[2025-11-05T00:05:01.412806] Iteration 8/30 | FPS=1 | Status=200
[2025-11-05T00:05:05.692148] Iteration 9/30 | FPS=1 | Status=200
[2025-11-05T00:05:08.918624] Iteration 10/30 | FPS=1 | Status=200
[2025-11-05T00:05:12.040404] Iteration 11/30 | FPS=1 | Status=200
[2025-11-05T00:05:15.361886] Iteration 12/30 | FPS=1 | Status=200
[2025-11-05T00:05:18.565726] Iteration 13/30 | FPS=1 | Status=200
[2025-11-05T00:05:21.897536] Iteration 14/30 | FPS=1 | Status=200
[2025-11-05T00:05:25.385729] Iteration 15/30 | FPS=1 | Status=200
[2025-11-05T00:05:28.512263] Iteration 16/30 | FPS=1 | Status=200
[2025-11-05T00:05:31.832110] Iteration 17/30 | FPS=1 | Status=200
[2025-11-05T00:05:35.137601] Iteration 18/30 | FPS=1 | Status=200
[2025-11-05T00:05:38.453744] Iteration 19/30 | FPS=1 | Status=200
[2025-11-05T00:05:41.602142] Iteration 20/30 | FPS=1 | Status=200
[2025-11-05T00:05:44.872628] Iteration 21/30 | FPS=1 | Status=200
[2025-11-05T00:05:48.340006] Iteration 22/30 | FPS=1 | Status=200
[2025-11-05T00:05:51.682174] Iteration 23/30 | FPS=1 | Status=200
[2025-11-05T00:05:54.877050] Iteration 24/30 | FPS=1 | Status=200
[2025-11-05T00:05:58.112525] Iteration 25/30 | FPS=1 | Status=200
[2025-11-05T00:06:01.339758] Iteration 26/30 | FPS=1 | Status=200
[2025-11-05T00:06:04.504997] Iteration 27/30 | FPS=1 | Status=200
[2025-11-05T00:06:07.667094] Iteration 28/30 | FPS=1 | Status=200
[2025-11-05T00:06:11.024493] Iteration 29/30 | FPS=1 | Status=200
