[2025-11-10T13:54:31.151505] === Starting network test ===
[2025-11-10T13:55:23.004904] Ping to 8.8.8.8: 14.86 ms
[2025-11-10T13:55:23.004904] Download Speed: 52.19 Mbps
[2025-11-10T13:55:23.004904] Upload Speed: 20.99 Mbps
[2025-11-10T13:55:23.004904] 
=== Starting test at 1 FPS ===
[2025-11-10T13:55:23.020482] Iteration 1/30 | FPS=1 | Status=200
[2025-11-10T13:55:24.035492] Iteration 2/30 | FPS=1 | Status=200
[2025-11-10T13:55:25.054608] Iteration 3/30 | FPS=1 | Status=200
[2025-11-10T13:55:26.073554] Iteration 4/30 | FPS=1 | Status=200
[2025-11-10T13:55:27.085001] Iteration 5/30 | FPS=1 | Status=200
[2025-11-10T13:55:28.111251] Iteration 6/30 | FPS=1 | Status=200
[2025-11-10T13:55:29.129625] Iteration 7/30 | FPS=1 | Status=200
[2025-11-10T13:55:30.146514] Iteration 8/30 | FPS=1 | Status=200
[2025-11-10T13:55:31.162200] Iteration 9/30 | FPS=1 | Status=200
[2025-11-10T13:55:32.175567] Iteration 10/30 | FPS=1 | Status=200
[2025-11-10T13:55:33.192490] Iteration 11/30 | FPS=1 | Status=200
[2025-11-10T13:55:34.213552] Iteration 12/30 | FPS=1 | Status=200
[2025-11-10T13:55:35.225382] Iteration 13/30 | FPS=1 | Status=200
[2025-11-10T13:55:36.244625] Iteration 14/30 | FPS=1 | Status=200
[2025-11-10T13:55:37.264591] Iteration 15/30 | FPS=1 | Status=200
[2025-11-10T13:55:38.283494] Iteration 16/30 | FPS=1 | Status=200
[2025-11-10T13:55:39.302896] Iteration 17/30 | FPS=1 | Status=200
[2025-11-10T13:55:40.318529] Iteration 18/30 | FPS=1 | Status=200
[2025-11-10T13:55:41.340408] Iteration 19/30 | FPS=1 | Status=200
[2025-11-10T13:55:42.361243] Iteration 20/30 | FPS=1 | Status=200
[2025-11-10T13:55:43.372853] Iteration 21/30 | FPS=1 | Status=200
[2025-11-10T13:55:44.392402] Iteration 22/30 | FPS=1 | Status=200
[2025-11-10T13:55:45.405570] Iteration 23/30 | FPS=1 | Status=200
[2025-11-10T13:55:46.421743] Iteration 24/30 | FPS=1 | Status=200
[2025-11-10T13:55:47.432670] Iteration 25/30 | FPS=1 | Status=200
[2025-11-10T13:55:48.445490] Iteration 26/30 | FPS=1 | Status=200
[2025-11-10T13:55:49.457556] Iteration 27/30 | FPS=1 | Status=200
[2025-11-10T13:55:50.477994] Iteration 28/30 | FPS=1 | Status=200
[2025-11-10T13:55:51.497130] Iteration 29/30 | FPS=1 | Status=200
[2025-11-10T13:55:52.516536] Iteration 30/30 | FPS=1 | Status=200
[2025-11-10T13:55:53.516987] Finished test at 1 FPS in 30.51 seconds
[2025-11-10T13:55:53.516987] 
=== Starting test at 5 FPS ===
[2025-11-10T13:55:53.530445] Iteration 1/30 | FPS=5 | Status=200
[2025-11-10T13:55:53.740061] Iteration 2/30 | FPS=5 | Status=200
[2025-11-10T13:55:53.950061] Iteration 3/30 | FPS=5 | Status=200
[2025-11-10T13:55:54.158761] Iteration 4/30 | FPS=5 | Status=200
[2025-11-10T13:55:54.367321] Iteration 5/30 | FPS=5 | Status=200
[2025-11-10T13:55:54.576530] Iteration 6/30 | FPS=5 | Status=200
[2025-11-10T13:55:54.785833] Iteration 7/30 | FPS=5 | Status=200
[2025-11-10T13:55:55.013668] Iteration 8/30 | FPS=5 | Status=200
[2025-11-10T13:55:55.222241] Iteration 9/30 | FPS=5 | Status=200
[2025-11-10T13:55:55.432229] Iteration 10/30 | FPS=5 | Status=200
[2025-11-10T13:55:55.775783] Iteration 11/30 | FPS=5 | Status=200
[2025-11-10T13:55:56.200262] Iteration 12/30 | FPS=5 | Status=200
[2025-11-10T13:55:56.634951] Iteration 13/30 | FPS=5 | Status=200
[2025-11-10T13:55:57.077008] Iteration 14/30 | FPS=5 | Status=200
[2025-11-10T13:55:57.503104] Iteration 15/30 | FPS=5 | Status=200
[2025-11-10T13:55:57.928947] Iteration 16/30 | FPS=5 | Status=200
[2025-11-10T13:55:58.368620] Iteration 17/30 | FPS=5 | Status=200
[2025-11-10T13:55:58.800584] Iteration 18/30 | FPS=5 | Status=200
[2025-11-10T13:55:59.237772] Iteration 19/30 | FPS=5 | Status=200
[2025-11-10T13:55:59.668222] Iteration 20/30 | FPS=5 | Status=200
[2025-11-10T13:56:00.104634] Iteration 21/30 | FPS=5 | Status=200
[2025-11-10T13:56:00.537428] Iteration 22/30 | FPS=5 | Status=200
[2025-11-10T13:56:00.972998] Iteration 23/30 | FPS=5 | Status=200
[2025-11-10T13:56:01.418041] Iteration 24/30 | FPS=5 | Status=200
[2025-11-10T13:56:01.846774] Iteration 25/30 | FPS=5 | Status=200
[2025-11-10T13:56:02.277102] Iteration 26/30 | FPS=5 | Status=200
