[2025-11-20T23:26:31.506543] 
=== Starting test at 1 FPS ===
[2025-11-20T23:26:32.822419] Iteration 1/60 | FPS=1 | Status=200
[2025-11-20T23:26:34.586194] Iteration 2/60 | FPS=1 | Status=200
[2025-11-20T23:26:36.480369] Iteration 3/60 | FPS=1 | Status=200
[2025-11-20T23:26:38.311214] Iteration 4/60 | FPS=1 | Status=200
[2025-11-20T23:26:40.207874] Iteration 5/60 | FPS=1 | Status=200
[2025-11-20T23:26:42.040516] Iteration 6/60 | FPS=1 | Status=200
[2025-11-20T23:26:43.891041] Iteration 7/60 | FPS=1 | Status=200
[2025-11-20T23:26:45.671853] Iteration 8/60 | FPS=1 | Status=200
[2025-11-20T23:26:47.401760] Iteration 9/60 | FPS=1 | Status=200
[2025-11-20T23:26:49.137334] Iteration 10/60 | FPS=1 | Status=200
[2025-11-20T23:26:50.883378] Iteration 11/60 | FPS=1 | Status=200
[2025-11-20T23:26:52.651700] Iteration 12/60 | FPS=1 | Status=200
[2025-11-20T23:26:54.379505] Iteration 13/60 | FPS=1 | Status=200
[2025-11-20T23:26:56.219665] Iteration 14/60 | FPS=1 | Status=200
[2025-11-20T23:26:58.011241] Iteration 15/60 | FPS=1 | Status=200
[2025-11-20T23:26:59.798246] Iteration 16/60 | FPS=1 | Status=200
[2025-11-20T23:27:01.611584] Iteration 17/60 | FPS=1 | Status=200
[2025-11-20T23:27:03.401717] Iteration 18/60 | FPS=1 | Status=200
[2025-11-20T23:27:05.121248] Iteration 19/60 | FPS=1 | Status=200
[2025-11-20T23:27:06.858894] Iteration 20/60 | FPS=1 | Status=200
[2025-11-20T23:27:08.624321] Iteration 21/60 | FPS=1 | Status=200
[2025-11-20T23:27:10.494171] Iteration 22/60 | FPS=1 | Status=200
[2025-11-20T23:27:12.247390] Iteration 23/60 | FPS=1 | Status=200
[2025-11-20T23:27:14.061032] Iteration 24/60 | FPS=1 | Status=200
[2025-11-20T23:27:15.871633] Iteration 25/60 | FPS=1 | Status=200
[2025-11-20T23:27:17.699282] Iteration 26/60 | FPS=1 | Status=200
[2025-11-20T23:27:19.410876] Iteration 27/60 | FPS=1 | Status=200
[2025-11-20T23:27:21.213093] Iteration 28/60 | FPS=1 | Status=200
[2025-11-20T23:27:22.992498] Iteration 29/60 | FPS=1 | Status=200
[2025-11-20T23:27:24.768349] Iteration 30/60 | FPS=1 | Status=200
[2025-11-20T23:27:26.523683] Iteration 31/60 | FPS=1 | Status=200
[2025-11-20T23:27:28.391349] Iteration 32/60 | FPS=1 | Status=200
[2025-11-20T23:27:30.157372] Iteration 33/60 | FPS=1 | Status=200
