[2025-10-13T21:00:23.377598] === Starting network test ===
[2025-10-13T21:01:15.886565] Ping to 8.8.8.8: 14.74 ms
[2025-10-13T21:01:15.886565] Download Speed: 51.67 Mbps
[2025-10-13T21:01:15.886565] Upload Speed: 21.27 Mbps
[2025-10-13T21:01:15.886565] 
=== Starting test at 1 FPS ===
[2025-10-13T21:01:16.347544] Iteration 1/30 | FPS=1 | Status=200
[2025-10-13T21:01:17.719963] Iteration 2/30 | FPS=1 | Status=200
[2025-10-13T21:01:19.056313] Iteration 3/30 | FPS=1 | Status=200
[2025-10-13T21:01:20.393163] Iteration 4/30 | FPS=1 | Status=200
[2025-10-13T21:01:21.741113] Iteration 5/30 | FPS=1 | Status=200
[2025-10-13T21:01:23.092560] Iteration 6/30 | FPS=1 | Status=200
[2025-10-13T21:01:24.431440] Iteration 7/30 | FPS=1 | Status=200
[2025-10-13T21:01:25.765869] Iteration 8/30 | FPS=1 | Status=200
[2025-10-13T21:01:27.096991] Iteration 9/30 | FPS=1 | Status=200
[2025-10-13T21:01:28.444300] Iteration 10/30 | FPS=1 | Status=200
[2025-10-13T21:01:29.781243] Iteration 11/30 | FPS=1 | Status=200
[2025-10-13T21:01:31.116625] Iteration 12/30 | FPS=1 | Status=200
[2025-10-13T21:01:32.460666] Iteration 13/30 | FPS=1 | Status=200
[2025-10-13T21:01:33.800774] Iteration 14/30 | FPS=1 | Status=200
[2025-10-13T21:01:35.137048] Iteration 15/30 | FPS=1 | Status=200
[2025-10-13T21:01:36.469107] Iteration 16/30 | FPS=1 | Status=200
[2025-10-13T21:01:37.840100] Iteration 17/30 | FPS=1 | Status=200
[2025-10-13T21:01:39.178297] Iteration 18/30 | FPS=1 | Status=200
[2025-10-13T21:01:40.507696] Iteration 19/30 | FPS=1 | Status=200
[2025-10-13T21:01:41.845407] Iteration 20/30 | FPS=1 | Status=200
[2025-10-13T21:01:43.178988] Iteration 21/30 | FPS=1 | Status=200
[2025-10-13T21:01:44.510139] Iteration 22/30 | FPS=1 | Status=200
[2025-10-13T21:01:45.854628] Iteration 23/30 | FPS=1 | Status=200
[2025-10-13T21:01:47.198487] Iteration 24/30 | FPS=1 | Status=200
[2025-10-13T21:01:48.532022] Iteration 25/30 | FPS=1 | Status=200
[2025-10-13T21:01:49.877555] Iteration 26/30 | FPS=1 | Status=200
[2025-10-13T21:01:51.221830] Iteration 27/30 | FPS=1 | Status=200
[2025-10-13T21:01:52.556162] Iteration 28/30 | FPS=1 | Status=200
[2025-10-13T21:01:53.894926] Iteration 29/30 | FPS=1 | Status=200
[2025-10-13T21:01:55.229542] Iteration 30/30 | FPS=1 | Status=200
[2025-10-13T21:01:56.230254] Finished test at 1 FPS in 40.34 seconds
[2025-10-13T21:01:56.230254] 
=== Starting test at 5 FPS ===
[2025-10-13T21:01:56.576042] Iteration 1/30 | FPS=5 | Status=200
[2025-10-13T21:01:57.115121] Iteration 2/30 | FPS=5 | Status=200
[2025-10-13T21:01:57.652248] Iteration 3/30 | FPS=5 | Status=200
[2025-10-13T21:01:58.202344] Iteration 4/30 | FPS=5 | Status=200
[2025-10-13T21:01:58.729042] Iteration 5/30 | FPS=5 | Status=200
[2025-10-13T21:01:59.263037] Iteration 6/30 | FPS=5 | Status=200
[2025-10-13T21:01:59.804887] Iteration 7/30 | FPS=5 | Status=200
[2025-10-13T21:02:00.341732] Iteration 8/30 | FPS=5 | Status=200
[2025-10-13T21:02:00.876345] Iteration 9/30 | FPS=5 | Status=200
[2025-10-13T21:02:01.412056] Iteration 10/30 | FPS=5 | Status=200
[2025-10-13T21:02:01.941507] Iteration 11/30 | FPS=5 | Status=200
[2025-10-13T21:02:02.475604] Iteration 12/30 | FPS=5 | Status=200
[2025-10-13T21:02:03.018636] Iteration 13/30 | FPS=5 | Status=200
[2025-10-13T21:02:03.550542] Iteration 14/30 | FPS=5 | Status=200
[2025-10-13T21:02:04.087727] Iteration 15/30 | FPS=5 | Status=200
[2025-10-13T21:02:04.630702] Iteration 16/30 | FPS=5 | Status=200
[2025-10-13T21:02:05.158924] Iteration 17/30 | FPS=5 | Status=200
[2025-10-13T21:02:05.689191] Iteration 18/30 | FPS=5 | Status=200
[2025-10-13T21:02:06.250060] Iteration 19/30 | FPS=5 | Status=200
[2025-10-13T21:02:06.784308] Iteration 20/30 | FPS=5 | Status=200
[2025-10-13T21:02:07.316412] Iteration 21/30 | FPS=5 | Status=200
[2025-10-13T21:02:07.851518] Iteration 22/30 | FPS=5 | Status=200
[2025-10-13T21:02:08.381411] Iteration 23/30 | FPS=5 | Status=200
[2025-10-13T21:02:08.914995] Iteration 24/30 | FPS=5 | Status=200
[2025-10-13T21:02:09.443757] Iteration 25/30 | FPS=5 | Status=200
[2025-10-13T21:02:09.975431] Iteration 26/30 | FPS=5 | Status=200
[2025-10-13T21:02:10.512228] Iteration 27/30 | FPS=5 | Status=200
[2025-10-13T21:02:11.039239] Iteration 28/30 | FPS=5 | Status=200
[2025-10-13T21:02:11.581113] Iteration 29/30 | FPS=5 | Status=200
[2025-10-13T21:02:12.126749] Iteration 30/30 | FPS=5 | Status=200
[2025-10-13T21:02:12.328168] Finished test at 5 FPS in 16.10 seconds
[2025-10-13T21:02:12.328168] 
=== Starting test at 10 FPS ===
[2025-10-13T21:02:12.666620] Iteration 1/30 | FPS=10 | Status=200
[2025-10-13T21:02:13.100722] Iteration 2/30 | FPS=10 | Status=200
[2025-10-13T21:02:13.534435] Iteration 3/30 | FPS=10 | Status=200
[2025-10-13T21:02:13.968172] Iteration 4/30 | FPS=10 | Status=200
[2025-10-13T21:02:14.393628] Iteration 5/30 | FPS=10 | Status=200
[2025-10-13T21:02:14.818593] Iteration 6/30 | FPS=10 | Status=200
[2025-10-13T21:02:15.259265] Iteration 7/30 | FPS=10 | Status=200
[2025-10-13T21:02:15.702531] Iteration 8/30 | FPS=10 | Status=200
[2025-10-13T21:02:16.153023] Iteration 9/30 | FPS=10 | Status=200
[2025-10-13T21:02:16.579178] Iteration 10/30 | FPS=10 | Status=200
[2025-10-13T21:02:17.016680] Iteration 11/30 | FPS=10 | Status=200
[2025-10-13T21:02:17.445747] Iteration 12/30 | FPS=10 | Status=200
[2025-10-13T21:02:17.874172] Iteration 13/30 | FPS=10 | Status=200
[2025-10-13T21:02:18.312677] Iteration 14/30 | FPS=10 | Status=200
[2025-10-13T21:02:18.738743] Iteration 15/30 | FPS=10 | Status=200
[2025-10-13T21:02:19.181763] Iteration 16/30 | FPS=10 | Status=200
[2025-10-13T21:02:19.615834] Iteration 17/30 | FPS=10 | Status=200
[2025-10-13T21:02:20.050355] Iteration 18/30 | FPS=10 | Status=200
[2025-10-13T21:02:20.480792] Iteration 19/30 | FPS=10 | Status=200
[2025-10-13T21:02:20.908845] Iteration 20/30 | FPS=10 | Status=200
[2025-10-13T21:02:21.367373] Iteration 21/30 | FPS=10 | Status=200
[2025-10-13T21:02:21.815384] Iteration 22/30 | FPS=10 | Status=200
[2025-10-13T21:02:22.250656] Iteration 23/30 | FPS=10 | Status=200
[2025-10-13T21:02:22.685146] Iteration 24/30 | FPS=10 | Status=200
[2025-10-13T21:02:23.119916] Iteration 25/30 | FPS=10 | Status=200
[2025-10-13T21:02:23.548119] Iteration 26/30 | FPS=10 | Status=200
