[2025-11-20T23:14:23.117335] 
=== Starting test at 1 FPS ===
[2025-11-20T23:14:25.168209] Iteration 1/60 | FPS=1 | Status=200
[2025-11-20T23:14:27.546888] Iteration 2/60 | FPS=1 | Status=200
[2025-11-20T23:14:29.909623] Iteration 3/60 | FPS=1 | Status=200
[2025-11-20T23:14:32.176236] Iteration 4/60 | FPS=1 | Status=200
[2025-11-20T23:14:34.330142] Iteration 5/60 | FPS=1 | Status=200
[2025-11-20T23:14:36.570440] Iteration 6/60 | FPS=1 | Status=200
[2025-11-20T23:14:38.790313] Iteration 7/60 | FPS=1 | Status=200
[2025-11-20T23:14:41.013436] Iteration 8/60 | FPS=1 | Status=200
[2025-11-20T23:14:43.439789] Iteration 9/60 | FPS=1 | Status=200
[2025-11-20T23:14:45.794558] Iteration 10/60 | FPS=1 | Status=200
[2025-11-20T23:14:48.016689] Iteration 11/60 | FPS=1 | Status=200
[2025-11-20T23:14:50.273059] Iteration 12/60 | FPS=1 | Status=200
[2025-11-20T23:14:52.454262] Iteration 13/60 | FPS=1 | Status=200
[2025-11-20T23:14:54.711931] Iteration 14/60 | FPS=1 | Status=200
[2025-11-20T23:14:56.981547] Iteration 15/60 | FPS=1 | Status=200
[2025-11-20T23:14:59.368493] Iteration 16/60 | FPS=1 | Status=200
[2025-11-20T23:15:01.571079] Iteration 17/60 | FPS=1 | Status=200
[2025-11-20T23:15:03.840768] Iteration 18/60 | FPS=1 | Status=200
[2025-11-20T23:15:06.189790] Iteration 19/60 | FPS=1 | Status=200
[2025-11-20T23:15:08.478874] Iteration 20/60 | FPS=1 | Status=200
[2025-11-20T23:15:10.788590] Iteration 21/60 | FPS=1 | Status=200
[2025-11-20T23:15:13.114030] Iteration 22/60 | FPS=1 | Status=200
[2025-11-20T23:15:15.300639] Iteration 23/60 | FPS=1 | Status=200
[2025-11-20T23:15:17.584676] Iteration 24/60 | FPS=1 | Status=200
[2025-11-20T23:15:19.899384] Iteration 25/60 | FPS=1 | Status=200
[2025-11-20T23:15:21.977762] Iteration 26/60 | FPS=1 | Status=200
[2025-11-20T23:15:24.256578] Iteration 27/60 | FPS=1 | Status=200
[2025-11-20T23:15:26.580102] Iteration 28/60 | FPS=1 | Status=200
[2025-11-20T23:15:28.787854] Iteration 29/60 | FPS=1 | Status=200
[2025-11-20T23:15:31.066712] Iteration 30/60 | FPS=1 | Status=200
[2025-11-20T23:15:33.071519] Iteration 31/60 | FPS=1 | Status=200
[2025-11-20T23:15:35.341048] Iteration 32/60 | FPS=1 | Status=200
[2025-11-20T23:15:37.568977] Iteration 33/60 | FPS=1 | Status=200
[2025-11-20T23:15:39.736621] Iteration 34/60 | FPS=1 | Status=200
[2025-11-20T23:15:42.081821] Iteration 35/60 | FPS=1 | Status=200
