[2025-11-12T11:36:27.993125] === Starting network test ===
[2025-11-12T11:36:49.687802] Ping to 8.8.8.8: 13.86 ms
[2025-11-12T11:36:49.687802] Download Speed: 52.08 Mbps
[2025-11-12T11:36:49.687802] Upload Speed: 21.08 Mbps
[2025-11-12T11:36:49.687802] 
=== Starting test at 1 FPS ===
[2025-11-12T11:36:49.742676] Iteration 1/30 | FPS=1 | Status=200
[2025-11-12T11:36:50.753971] Iteration 2/30 | FPS=1 | Status=200
[2025-11-12T11:36:51.767717] Iteration 3/30 | FPS=1 | Status=200
[2025-11-12T11:36:52.812506] Iteration 4/30 | FPS=1 | Status=200
[2025-11-12T11:36:53.842960] Iteration 5/30 | FPS=1 | Status=200
[2025-11-12T11:36:54.863985] Iteration 6/30 | FPS=1 | Status=200
[2025-11-12T11:36:55.902195] Iteration 7/30 | FPS=1 | Status=200
[2025-11-12T11:36:56.926868] Iteration 8/30 | FPS=1 | Status=200
[2025-11-12T11:36:57.941143] Iteration 9/30 | FPS=1 | Status=200
[2025-11-12T11:36:58.952383] Iteration 10/30 | FPS=1 | Status=200
[2025-11-12T11:36:59.972718] Iteration 11/30 | FPS=1 | Status=200
[2025-11-12T11:37:00.993281] Iteration 12/30 | FPS=1 | Status=200
[2025-11-12T11:37:02.013754] Iteration 13/30 | FPS=1 | Status=200
[2025-11-12T11:37:03.028810] Iteration 14/30 | FPS=1 | Status=200
[2025-11-12T11:37:04.048247] Iteration 15/30 | FPS=1 | Status=200
[2025-11-12T11:37:05.075390] Iteration 16/30 | FPS=1 | Status=200
[2025-11-12T11:37:06.094150] Iteration 17/30 | FPS=1 | Status=200
[2025-11-12T11:37:07.111324] Iteration 18/30 | FPS=1 | Status=200
[2025-11-12T11:37:08.133803] Iteration 19/30 | FPS=1 | Status=200
[2025-11-12T11:37:09.150023] Iteration 20/30 | FPS=1 | Status=200
[2025-11-12T11:37:10.167889] Iteration 21/30 | FPS=1 | Status=200
[2025-11-12T11:37:11.195577] Iteration 22/30 | FPS=1 | Status=200
[2025-11-12T11:37:12.217851] Iteration 23/30 | FPS=1 | Status=200
[2025-11-12T11:37:13.251356] Iteration 24/30 | FPS=1 | Status=200
[2025-11-12T11:37:14.274564] Iteration 25/30 | FPS=1 | Status=200
[2025-11-12T11:37:15.292186] Iteration 26/30 | FPS=1 | Status=200
[2025-11-12T11:37:16.306892] Iteration 27/30 | FPS=1 | Status=200
[2025-11-12T11:37:17.322931] Iteration 28/30 | FPS=1 | Status=200
[2025-11-12T11:37:18.338493] Iteration 29/30 | FPS=1 | Status=200
[2025-11-12T11:37:19.355391] Iteration 30/30 | FPS=1 | Status=200
[2025-11-12T11:37:20.356137] Finished test at 1 FPS in 30.67 seconds
[2025-11-12T11:37:20.356137] 
=== Starting test at 5 FPS ===
[2025-11-12T11:37:20.370040] Iteration 1/30 | FPS=5 | Status=200
[2025-11-12T11:37:20.580720] Iteration 2/30 | FPS=5 | Status=200
[2025-11-12T11:37:20.793122] Iteration 3/30 | FPS=5 | Status=200
[2025-11-12T11:37:21.004223] Iteration 4/30 | FPS=5 | Status=200
[2025-11-12T11:37:21.213704] Iteration 5/30 | FPS=5 | Status=200
[2025-11-12T11:37:21.423327] Iteration 6/30 | FPS=5 | Status=200
[2025-11-12T11:37:21.636401] Iteration 7/30 | FPS=5 | Status=200
[2025-11-12T11:37:21.846523] Iteration 8/30 | FPS=5 | Status=200
[2025-11-12T11:37:22.057077] Iteration 9/30 | FPS=5 | Status=200
[2025-11-12T11:37:22.268636] Iteration 10/30 | FPS=5 | Status=200
[2025-11-12T11:37:22.478794] Iteration 11/30 | FPS=5 | Status=200
[2025-11-12T11:37:22.694692] Iteration 12/30 | FPS=5 | Status=200
[2025-11-12T11:37:22.907901] Iteration 13/30 | FPS=5 | Status=200
[2025-11-12T11:37:23.117995] Iteration 14/30 | FPS=5 | Status=200
[2025-11-12T11:37:23.331752] Iteration 15/30 | FPS=5 | Status=200
[2025-11-12T11:37:23.541875] Iteration 16/30 | FPS=5 | Status=200
[2025-11-12T11:37:23.753138] Iteration 17/30 | FPS=5 | Status=200
[2025-11-12T11:37:23.963829] Iteration 18/30 | FPS=5 | Status=200
[2025-11-12T11:37:24.192577] Iteration 19/30 | FPS=5 | Status=200
[2025-11-12T11:37:24.401895] Iteration 20/30 | FPS=5 | Status=200
[2025-11-12T11:37:24.613653] Iteration 21/30 | FPS=5 | Status=200
[2025-11-12T11:37:24.850338] Iteration 22/30 | FPS=5 | Status=200
[2025-11-12T11:37:25.060468] Iteration 23/30 | FPS=5 | Status=200
[2025-11-12T11:37:25.270049] Iteration 24/30 | FPS=5 | Status=200
[2025-11-12T11:37:25.478270] Iteration 25/30 | FPS=5 | Status=200
[2025-11-12T11:37:25.687546] Iteration 26/30 | FPS=5 | Status=200
[2025-11-12T11:37:25.915763] Iteration 27/30 | FPS=5 | Status=200
[2025-11-12T11:37:26.126026] Iteration 28/30 | FPS=5 | Status=200
[2025-11-12T11:37:26.339926] Iteration 29/30 | FPS=5 | Status=200
[2025-11-12T11:37:26.550158] Iteration 30/30 | FPS=5 | Status=200
[2025-11-12T11:37:26.751591] Finished test at 5 FPS in 6.40 seconds
[2025-11-12T11:37:26.751591] 
=== Starting test at 10 FPS ===
[2025-11-12T11:37:26.761696] Iteration 1/30 | FPS=10 | Status=200
[2025-11-12T11:37:26.870269] Iteration 2/30 | FPS=10 | Status=200
[2025-11-12T11:37:27.017398] Iteration 3/30 | FPS=10 | Status=200
