[2025-11-20T11:15:34.211893] === Starting network test ===
[2025-11-20T11:15:57.021967] Ping to 8.8.8.8: 37.98 ms
[2025-11-20T11:15:57.021967] Download Speed: 36.73 Mbps
[2025-11-20T11:15:57.021967] Upload Speed: 19.28 Mbps
[2025-11-20T11:15:57.021967] 
=== Starting test at 1 FPS ===
[2025-11-20T11:15:57.787895] Iteration 1/60 | FPS=1 | Status=200
[2025-11-20T11:15:59.400573] Iteration 2/60 | FPS=1 | Status=200
[2025-11-20T11:16:00.994034] Iteration 3/60 | FPS=1 | Status=200
[2025-11-20T11:16:02.553376] Iteration 4/60 | FPS=1 | Status=200
[2025-11-20T11:16:04.151650] Iteration 5/60 | FPS=1 | Status=200
[2025-11-20T11:16:05.722515] Iteration 6/60 | FPS=1 | Status=200
[2025-11-20T11:16:07.282998] Iteration 7/60 | FPS=1 | Status=200
[2025-11-20T11:16:08.845539] Iteration 8/60 | FPS=1 | Status=200
[2025-11-20T11:16:10.396538] Iteration 9/60 | FPS=1 | Status=200
[2025-11-20T11:16:11.963924] Iteration 10/60 | FPS=1 | Status=200
[2025-11-20T11:16:13.542593] Iteration 11/60 | FPS=1 | Status=200
[2025-11-20T11:16:15.100291] Iteration 12/60 | FPS=1 | Status=200
[2025-11-20T11:16:16.641895] Iteration 13/60 | FPS=1 | Status=200
[2025-11-20T11:16:18.215552] Iteration 14/60 | FPS=1 | Status=200
[2025-11-20T11:16:19.782661] Iteration 15/60 | FPS=1 | Status=200
[2025-11-20T11:16:21.335935] Iteration 16/60 | FPS=1 | Status=200
[2025-11-20T11:16:22.898413] Iteration 17/60 | FPS=1 | Status=200
[2025-11-20T11:16:24.495906] Iteration 18/60 | FPS=1 | Status=200
[2025-11-20T11:16:26.064169] Iteration 19/60 | FPS=1 | Status=200
[2025-11-20T11:16:27.616760] Iteration 20/60 | FPS=1 | Status=200
[2025-11-20T11:16:29.201922] Iteration 21/60 | FPS=1 | Status=200
[2025-11-20T11:16:30.761623] Iteration 22/60 | FPS=1 | Status=200
[2025-11-20T11:16:32.337545] Iteration 23/60 | FPS=1 | Status=200
[2025-11-20T11:16:33.896527] Iteration 24/60 | FPS=1 | Status=200
[2025-11-20T11:16:35.450110] Iteration 25/60 | FPS=1 | Status=200
[2025-11-20T11:16:37.012133] Iteration 26/60 | FPS=1 | Status=200
[2025-11-20T11:16:38.569892] Iteration 27/60 | FPS=1 | Status=200
[2025-11-20T11:16:40.124949] Iteration 28/60 | FPS=1 | Status=200
[2025-11-20T11:16:41.684553] Iteration 29/60 | FPS=1 | Status=200
[2025-11-20T11:16:43.237190] Iteration 30/60 | FPS=1 | Status=200
[2025-11-20T11:16:44.797966] Iteration 31/60 | FPS=1 | Status=200
[2025-11-20T11:16:46.350954] Iteration 32/60 | FPS=1 | Status=200
[2025-11-20T11:16:47.917388] Iteration 33/60 | FPS=1 | Status=200
[2025-11-20T11:16:49.482470] Iteration 34/60 | FPS=1 | Status=200
[2025-11-20T11:16:51.067303] Iteration 35/60 | FPS=1 | Status=200
[2025-11-20T11:16:52.636230] Iteration 36/60 | FPS=1 | Status=200
[2025-11-20T11:16:54.190118] Iteration 37/60 | FPS=1 | Status=200
[2025-11-20T11:16:55.757142] Iteration 38/60 | FPS=1 | Status=200
[2025-11-20T11:16:57.314323] Iteration 39/60 | FPS=1 | Status=200
[2025-11-20T11:16:58.884960] Iteration 40/60 | FPS=1 | Status=200
[2025-11-20T11:17:00.465325] Iteration 41/60 | FPS=1 | Status=200
[2025-11-20T11:17:02.045331] Iteration 42/60 | FPS=1 | Status=200
[2025-11-20T11:17:03.634204] Iteration 43/60 | FPS=1 | Status=200
[2025-11-20T11:17:05.215883] Iteration 44/60 | FPS=1 | Status=200
[2025-11-20T11:17:06.770806] Iteration 45/60 | FPS=1 | Status=200
[2025-11-20T11:17:08.327095] Iteration 46/60 | FPS=1 | Status=200
[2025-11-20T11:17:09.879338] Iteration 47/60 | FPS=1 | Status=200
[2025-11-20T11:17:11.444905] Iteration 48/60 | FPS=1 | Status=200
[2025-11-20T11:17:13.013289] Iteration 49/60 | FPS=1 | Status=200
[2025-11-20T11:17:14.573599] Iteration 50/60 | FPS=1 | Status=200
[2025-11-20T11:17:16.127517] Iteration 51/60 | FPS=1 | Status=200
[2025-11-20T11:17:17.686424] Iteration 52/60 | FPS=1 | Status=200
[2025-11-20T11:17:19.238015] Iteration 53/60 | FPS=1 | Status=200
[2025-11-20T11:17:20.796889] Iteration 54/60 | FPS=1 | Status=200
[2025-11-20T11:17:22.369157] Iteration 55/60 | FPS=1 | Status=200
[2025-11-20T11:17:23.922142] Iteration 56/60 | FPS=1 | Status=200
[2025-11-20T11:17:25.502674] Iteration 57/60 | FPS=1 | Status=200
[2025-11-20T11:17:27.050376] Iteration 58/60 | FPS=1 | Status=200
[2025-11-20T11:17:28.612315] Iteration 59/60 | FPS=1 | Status=200
[2025-11-20T11:17:30.167107] Iteration 60/60 | FPS=1 | Status=200
[2025-11-20T11:17:31.167383] Finished test at 1 FPS in 94.15 seconds
[2025-11-20T11:17:31.167383] 
=== Starting test at 5 FPS ===
[2025-11-20T11:17:31.733421] Iteration 1/60 | FPS=5 | Status=200
[2025-11-20T11:17:32.497391] Iteration 2/60 | FPS=5 | Status=200
[2025-11-20T11:17:33.243338] Iteration 3/60 | FPS=5 | Status=200
[2025-11-20T11:17:33.992416] Iteration 4/60 | FPS=5 | Status=200
[2025-11-20T11:17:34.759812] Iteration 5/60 | FPS=5 | Status=200
[2025-11-20T11:17:35.534730] Iteration 6/60 | FPS=5 | Status=200
[2025-11-20T11:17:36.289848] Iteration 7/60 | FPS=5 | Status=200
[2025-11-20T11:17:37.043804] Iteration 8/60 | FPS=5 | Status=200
[2025-11-20T11:17:37.810386] Iteration 9/60 | FPS=5 | Status=200
[2025-11-20T11:17:38.607024] Iteration 10/60 | FPS=5 | Status=200
[2025-11-20T11:17:39.361343] Iteration 11/60 | FPS=5 | Status=200
[2025-11-20T11:17:40.132909] Iteration 12/60 | FPS=5 | Status=200
[2025-11-20T11:17:40.895132] Iteration 13/60 | FPS=5 | Status=200
[2025-11-20T11:17:41.639964] Iteration 14/60 | FPS=5 | Status=200
[2025-11-20T11:17:42.386900] Iteration 15/60 | FPS=5 | Status=200
[2025-11-20T11:17:43.176256] Iteration 16/60 | FPS=5 | Status=200
[2025-11-20T11:17:43.974189] Iteration 17/60 | FPS=5 | Status=200
[2025-11-20T11:17:44.736883] Iteration 18/60 | FPS=5 | Status=200
