[2025-10-13T15:51:52.565218] === Starting network test ===
[2025-10-13T15:52:14.412598] Ping to 8.8.8.8: 14.91 ms
[2025-10-13T15:52:14.412598] Download Speed: 52.14 Mbps
[2025-10-13T15:52:14.412598] Upload Speed: 21.05 Mbps
[2025-10-13T15:52:14.412598] 
=== Starting test at 1 FPS ===
[2025-10-13T15:52:15.222081] Iteration 1/30 | FPS=1 | Status=200
[2025-10-13T15:52:16.799033] Iteration 2/30 | FPS=1 | Status=200
[2025-10-13T15:52:18.350974] Iteration 3/30 | FPS=1 | Status=200
[2025-10-13T15:52:19.910910] Iteration 4/30 | FPS=1 | Status=200
[2025-10-13T15:52:21.498720] Iteration 5/30 | FPS=1 | Status=200
[2025-10-13T15:52:23.054432] Iteration 6/30 | FPS=1 | Status=200
[2025-10-13T15:52:24.572230] Iteration 7/30 | FPS=1 | Status=200
[2025-10-13T15:52:26.117792] Iteration 8/30 | FPS=1 | Status=200
[2025-10-13T15:52:27.674490] Iteration 9/30 | FPS=1 | Status=200
[2025-10-13T15:52:29.194320] Iteration 10/30 | FPS=1 | Status=200
[2025-10-13T15:52:30.727919] Iteration 11/30 | FPS=1 | Status=200
[2025-10-13T15:52:32.274885] Iteration 12/30 | FPS=1 | Status=200
[2025-10-13T15:52:33.820885] Iteration 13/30 | FPS=1 | Status=200
[2025-10-13T15:52:35.359715] Iteration 14/30 | FPS=1 | Status=200
[2025-10-13T15:52:36.913795] Iteration 15/30 | FPS=1 | Status=200
[2025-10-13T15:52:38.430548] Iteration 16/30 | FPS=1 | Status=200
[2025-10-13T15:52:39.956438] Iteration 17/30 | FPS=1 | Status=200
[2025-10-13T15:52:41.503443] Iteration 18/30 | FPS=1 | Status=200
[2025-10-13T15:52:43.038780] Iteration 19/30 | FPS=1 | Status=200
[2025-10-13T15:52:44.566238] Iteration 20/30 | FPS=1 | Status=200
[2025-10-13T15:52:46.104094] Iteration 21/30 | FPS=1 | Status=200
[2025-10-13T15:52:47.635864] Iteration 22/30 | FPS=1 | Status=200
[2025-10-13T15:52:49.166834] Iteration 23/30 | FPS=1 | Status=200
[2025-10-13T15:52:50.708369] Iteration 24/30 | FPS=1 | Status=200
[2025-10-13T15:52:52.250097] Iteration 25/30 | FPS=1 | Status=200
