[2025-10-14T16:11:23.086028] 
=== Starting test at 1 FPS ===
[2025-10-14T16:11:31.353430] Iteration 1/30 | FPS=1 | Status=200
[2025-10-14T16:11:36.963615] Iteration 2/30 | FPS=1 | Status=200
[2025-10-14T16:11:41.742880] Iteration 3/30 | FPS=1 | Status=200
[2025-10-14T16:11:49.360183] Iteration 4/30 | FPS=1 | Status=200
[2025-10-14T16:11:54.922671] Iteration 5/30 | FPS=1 | Status=200
[2025-10-14T16:12:00.089746] Iteration 6/30 | FPS=1 | Status=200
[2025-10-14T16:12:23.702528] Iteration 7/30 | FPS=1 | Status=200
[2025-10-14T16:13:03.453526] Iteration 8/30 | FPS=1 | Status=200
[2025-10-14T16:13:14.634918] Iteration 9/30 | FPS=1 | Status=200
[2025-10-14T16:13:32.225523] Iteration 10/30 | FPS=1 | Status=200
[2025-10-14T16:13:54.067492] Iteration 11/30 | FPS=1 | Status=200
[2025-10-14T16:14:15.586032] Iteration 12/30 | FPS=1 | Status=200
[2025-10-14T16:14:37.223485] Iteration 13/30 | FPS=1 | Status=200
[2025-10-14T16:15:06.413468] Iteration 14/30 | FPS=1 | Status=200
[2025-10-14T16:15:23.297464] Iteration 15/30 | FPS=1 | Status=200
[2025-10-14T16:15:41.255648] Iteration 16/30 | FPS=1 | Status=200
[2025-10-14T16:15:59.461026] Iteration 17/30 | FPS=1 | Status=200
[2025-10-14T16:16:21.225217] Iteration 18/30 | FPS=1 | Status=200
[2025-10-14T16:16:42.251726] Iteration 19/30 | FPS=1 | Status=200
[2025-10-14T16:16:54.350246] Iteration 20/30 | FPS=1 | Status=200
[2025-10-14T16:17:23.517608] Iteration 21/30 | FPS=1 | Status=200
[2025-10-14T16:17:35.376195] Iteration 22/30 | FPS=1 | Status=200
[2025-10-14T16:18:32.796369] Iteration 23/30 | FPS=1 | Status=200
[2025-10-14T16:19:13.225506] Iteration 24/30 | FPS=1 | Status=200
[2025-10-14T16:19:24.147000] Iteration 25/30 | FPS=1 | Status=200
[2025-10-14T16:19:45.729986] Iteration 26/30 | FPS=1 | Status=200
[2025-10-14T16:20:23.685619] Iteration 27/30 | FPS=1 | Status=200
[2025-10-14T16:20:40.941790] Iteration 28/30 | FPS=1 | Status=200
[2025-10-14T16:21:01.577513] Iteration 29/30 | FPS=1 | Status=200
[2025-10-14T16:21:43.770699] Iteration 30/30 | FPS=1 | Status=200
[2025-10-14T16:21:44.775057] Finished test at 1 FPS in 621.69 seconds
[2025-10-14T16:21:44.776124] 
=== Starting test at 5 FPS ===
[2025-10-14T16:21:55.306512] Iteration 1/30 | FPS=5 | Status=200
[2025-10-14T16:22:26.246572] Iteration 2/30 | FPS=5 | Status=200
[2025-10-14T16:22:47.191293] Iteration 3/30 | FPS=5 | Status=200
[2025-10-14T16:22:56.255027] Iteration 4/30 | FPS=5 | Status=200
[2025-10-14T16:23:24.510506] Iteration 5/30 | FPS=5 | Status=200
[2025-10-14T16:23:45.812935] Iteration 6/30 | FPS=5 | Status=200
[2025-10-14T16:24:05.759848] Iteration 7/30 | FPS=5 | Status=200
[2025-10-14T16:24:15.899495] Iteration 8/30 | FPS=5 | Status=200
[2025-10-14T16:24:41.546155] Iteration 9/30 | FPS=5 | Status=200
[2025-10-14T16:25:00.962210] Iteration 10/30 | FPS=5 | Status=200
[2025-10-14T16:25:22.031481] Iteration 11/30 | FPS=5 | Status=200
[2025-10-14T16:25:46.921814] Iteration 12/30 | FPS=5 | Status=200
[2025-10-14T16:26:04.797416] Iteration 13/30 | FPS=5 | Status=200
[2025-10-14T16:26:21.726038] Iteration 14/30 | FPS=5 | Status=200
[2025-10-14T16:26:45.769496] Iteration 15/30 | FPS=5 | Status=200
[2025-10-14T16:27:27.179687] Iteration 16/30 | FPS=5 | Status=200
[2025-10-14T16:27:44.559580] Iteration 17/30 | FPS=5 | Status=200
[2025-10-14T16:28:04.534779] Iteration 18/30 | FPS=5 | Status=200
[2025-10-14T16:28:40.071566] Iteration 19/30 | FPS=5 | Status=200
[2025-10-14T16:29:04.811381] Iteration 20/30 | FPS=5 | Status=200
[2025-10-14T16:29:24.504915] Iteration 21/30 | FPS=5 | Status=200
[2025-10-14T16:29:47.807848] Iteration 22/30 | FPS=5 | Status=200
[2025-10-14T16:30:05.984897] Iteration 23/30 | FPS=5 | Status=200
[2025-10-14T16:30:23.044044] Iteration 24/30 | FPS=5 | Status=200
[2025-10-14T16:30:51.259887] Iteration 25/30 | FPS=5 | Status=200
[2025-10-14T16:31:12.963781] Iteration 26/30 | FPS=5 | Status=200
[2025-10-14T16:31:33.247004] Iteration 27/30 | FPS=5 | Status=200
[2025-10-14T16:32:09.294423] Iteration 28/30 | FPS=5 | Status=200
[2025-10-14T16:32:26.092323] Iteration 29/30 | FPS=5 | Status=200
[2025-10-14T16:32:43.226569] Iteration 30/30 | FPS=5 | Status=200
[2025-10-14T16:32:43.433681] Finished test at 5 FPS in 658.66 seconds
[2025-10-14T16:32:43.434008] 
=== Starting test at 10 FPS ===
[2025-10-14T16:32:56.168904] Iteration 1/30 | FPS=10 | Status=200
[2025-10-14T16:33:11.841273] Iteration 2/30 | FPS=10 | Status=200
[2025-10-14T16:33:27.178124] Iteration 3/30 | FPS=10 | Status=200
[2025-10-14T16:33:39.990102] Iteration 4/30 | FPS=10 | Status=200
[2025-10-14T16:33:59.071447] Iteration 5/30 | FPS=10 | Status=200
[2025-10-14T16:34:08.280761] Iteration 6/30 | FPS=10 | Status=200
[2025-10-14T16:34:30.015682] Iteration 7/30 | FPS=10 | Status=200
[2025-10-14T16:34:57.161797] Iteration 8/30 | FPS=10 | Status=200
[2025-10-14T16:35:05.495273] Iteration 9/30 | FPS=10 | Status=200
[2025-10-14T16:35:22.790078] Iteration 10/30 | FPS=10 | Status=200
[2025-10-14T16:35:43.175590] Iteration 11/30 | FPS=10 | Status=200
[2025-10-14T16:35:57.985027] Iteration 12/30 | FPS=10 | Status=200
[2025-10-14T16:36:13.089363] Iteration 13/30 | FPS=10 | Status=200
[2025-10-14T16:36:27.906184] Iteration 14/30 | FPS=10 | Status=200
[2025-10-14T16:36:46.135709] Iteration 15/30 | FPS=10 | Status=200
[2025-10-14T16:36:54.130087] Iteration 16/30 | FPS=10 | Status=200
[2025-10-14T16:37:25.322061] Iteration 17/30 | FPS=10 | Status=200
[2025-10-14T16:37:48.853651] Iteration 18/30 | FPS=10 | Status=200
[2025-10-14T16:38:13.342679] Iteration 19/30 | FPS=10 | Status=200
[2025-10-14T16:38:20.554394] Iteration 20/30 | FPS=10 | Status=200
[2025-10-14T16:38:37.107495] Iteration 21/30 | FPS=10 | Status=200
[2025-10-14T16:38:59.180911] Iteration 22/30 | FPS=10 | Status=200
[2025-10-14T16:39:20.776194] Iteration 23/30 | FPS=10 | Status=200
[2025-10-14T16:39:52.491032] Iteration 24/30 | FPS=10 | Status=200
[2025-10-14T16:40:09.137701] Iteration 25/30 | FPS=10 | Status=200
[2025-10-14T16:40:38.570055] Iteration 26/30 | FPS=10 | Status=200
[2025-10-14T16:40:53.582912] Iteration 27/30 | FPS=10 | Status=200
[2025-10-14T16:41:09.638977] Iteration 28/30 | FPS=10 | Status=200
[2025-10-14T16:41:41.087447] Iteration 29/30 | FPS=10 | Status=200
[2025-10-14T16:41:49.822260] Iteration 30/30 | FPS=10 | Status=200
[2025-10-14T16:41:49.926665] Finished test at 10 FPS in 546.49 seconds
[2025-10-14T16:41:49.927065] 
=== Starting test at 20 FPS ===
[2025-10-14T16:42:05.965111] Iteration 1/30 | FPS=20 | Status=200
[2025-10-14T16:42:24.224617] Iteration 2/30 | FPS=20 | Status=200
[2025-10-14T16:42:33.568980] Iteration 3/30 | FPS=20 | Status=200
[2025-10-14T16:43:10.856061] Iteration 4/30 | FPS=20 | Status=200
[2025-10-14T16:43:33.617277] Iteration 5/30 | FPS=20 | Status=200
[2025-10-14T16:43:59.567683] Iteration 6/30 | FPS=20 | Status=200
[2025-10-14T16:44:16.516696] Iteration 7/30 | FPS=20 | Status=200
[2025-10-14T16:44:24.678783] Iteration 8/30 | FPS=20 | Status=200
[2025-10-14T16:44:40.277851] Iteration 9/30 | FPS=20 | Status=200
[2025-10-14T16:45:01.811766] Iteration 10/30 | FPS=20 | Status=200
[2025-10-14T16:45:31.577414] Iteration 11/30 | FPS=20 | Status=200
[2025-10-14T16:45:40.925943] Iteration 12/30 | FPS=20 | Status=200
[2025-10-14T16:46:09.228672] Iteration 13/30 | FPS=20 | Status=200
[2025-10-14T16:46:25.503231] Iteration 14/30 | FPS=20 | Status=200
[2025-10-14T16:46:32.504846] Iteration 15/30 | FPS=20 | Status=200
[2025-10-14T16:46:57.124673] Iteration 16/30 | FPS=20 | Status=200
[2025-10-14T16:47:18.018809] Iteration 17/30 | FPS=20 | Status=200
[2025-10-14T16:47:41.173165] Iteration 18/30 | FPS=20 | Status=200
[2025-10-14T16:48:08.963339] Iteration 19/30 | FPS=20 | Status=200
[2025-10-14T16:48:39.276947] Iteration 20/30 | FPS=20 | Status=200
[2025-10-14T16:48:53.479431] Iteration 21/30 | FPS=20 | Status=200
[2025-10-14T16:49:07.496115] Iteration 22/30 | FPS=20 | Status=200
[2025-10-14T16:49:28.457003] Iteration 23/30 | FPS=20 | Status=200
[2025-10-14T16:49:48.789312] Iteration 24/30 | FPS=20 | Status=200
[2025-10-14T16:50:12.681210] Iteration 25/30 | FPS=20 | Status=200
[2025-10-14T16:50:31.879819] Iteration 26/30 | FPS=20 | Status=200
[2025-10-14T16:50:48.025162] Iteration 27/30 | FPS=20 | Status=200
[2025-10-14T16:51:13.312117] Iteration 28/30 | FPS=20 | Status=200
[2025-10-14T16:51:37.172732] Iteration 29/30 | FPS=20 | Status=200
[2025-10-14T16:51:53.405400] Iteration 30/30 | FPS=20 | Status=200
[2025-10-14T16:51:53.457736] Finished test at 20 FPS in 603.53 seconds
[2025-10-14T16:51:53.457875] 
=== Starting test at 40 FPS ===
[2025-10-14T16:52:09.409900] Iteration 1/30 | FPS=40 | Status=200
[2025-10-14T16:52:23.779824] Iteration 2/30 | FPS=40 | Status=200
[2025-10-14T16:52:50.970790] Iteration 3/30 | FPS=40 | Status=200
[2025-10-14T16:53:07.025920] Iteration 4/30 | FPS=40 | Status=200
[2025-10-14T16:53:30.117568] Iteration 5/30 | FPS=40 | Status=200
[2025-10-14T16:53:39.208133] Iteration 6/30 | FPS=40 | Status=200
[2025-10-14T16:54:13.540027] Iteration 7/30 | FPS=40 | Status=200
[2025-10-14T16:54:23.071207] Iteration 8/30 | FPS=40 | Status=200
