[2025-10-14T10:45:43.992118] 
=== Starting test at 1 FPS ===
[2025-10-14T10:45:44.709286] Iteration 1/30 | FPS=1 | Status=200
[2025-10-14T10:45:46.315784] Iteration 2/30 | FPS=1 | Status=200
[2025-10-14T10:45:47.879246] Iteration 3/30 | FPS=1 | Status=200
[2025-10-14T10:45:49.473648] Iteration 4/30 | FPS=1 | Status=200
[2025-10-14T10:45:51.112417] Iteration 5/30 | FPS=1 | Status=200
[2025-10-14T10:45:52.555621] Iteration 6/30 | FPS=1 | Status=200
[2025-10-14T10:45:54.045506] Iteration 7/30 | FPS=1 | Status=200
[2025-10-14T10:45:55.529125] Iteration 8/30 | FPS=1 | Status=200
[2025-10-14T10:45:57.150526] Iteration 9/30 | FPS=1 | Status=200
[2025-10-14T10:45:58.641759] Iteration 10/30 | FPS=1 | Status=200
[2025-10-14T10:46:00.124864] Iteration 11/30 | FPS=1 | Status=200
[2025-10-14T10:46:01.581880] Iteration 12/30 | FPS=1 | Status=200
[2025-10-14T10:46:03.178811] Iteration 13/30 | FPS=1 | Status=200
[2025-10-14T10:46:04.656851] Iteration 14/30 | FPS=1 | Status=200
[2025-10-14T10:46:06.221103] Iteration 15/30 | FPS=1 | Status=200
[2025-10-14T10:46:07.664558] Iteration 16/30 | FPS=1 | Status=200
[2025-10-14T10:46:09.080299] Iteration 17/30 | FPS=1 | Status=200
[2025-10-14T10:46:10.521089] Iteration 18/30 | FPS=1 | Status=200
[2025-10-14T10:46:12.030508] Iteration 19/30 | FPS=1 | Status=200
[2025-10-14T10:46:13.558833] Iteration 20/30 | FPS=1 | Status=200
[2025-10-14T10:46:15.098105] Iteration 21/30 | FPS=1 | Status=200
[2025-10-14T10:46:16.544583] Iteration 22/30 | FPS=1 | Status=200
[2025-10-14T10:46:18.007038] Iteration 23/30 | FPS=1 | Status=200
[2025-10-14T10:46:19.448637] Iteration 24/30 | FPS=1 | Status=200
[2025-10-14T10:46:20.895419] Iteration 25/30 | FPS=1 | Status=200
[2025-10-14T10:46:22.351524] Iteration 26/30 | FPS=1 | Status=200
[2025-10-14T10:46:23.855467] Iteration 27/30 | FPS=1 | Status=200
[2025-10-14T10:46:25.420619] Iteration 28/30 | FPS=1 | Status=200
[2025-10-14T10:46:27.053678] Iteration 29/30 | FPS=1 | Status=200
[2025-10-14T10:46:28.569739] Iteration 30/30 | FPS=1 | Status=200
[2025-10-14T10:46:29.569923] Finished test at 1 FPS in 45.58 seconds
[2025-10-14T10:46:29.570039] 
=== Starting test at 5 FPS ===
[2025-10-14T10:46:30.127713] Iteration 1/30 | FPS=5 | Status=200
[2025-10-14T10:46:30.783434] Iteration 2/30 | FPS=5 | Status=200
[2025-10-14T10:46:31.511129] Iteration 3/30 | FPS=5 | Status=200
[2025-10-14T10:46:32.260417] Iteration 4/30 | FPS=5 | Status=200
[2025-10-14T10:46:33.003987] Iteration 5/30 | FPS=5 | Status=200
[2025-10-14T10:46:33.761095] Iteration 6/30 | FPS=5 | Status=200
[2025-10-14T10:46:34.426671] Iteration 7/30 | FPS=5 | Status=200
[2025-10-14T10:46:35.140432] Iteration 8/30 | FPS=5 | Status=200
[2025-10-14T10:46:35.936027] Iteration 9/30 | FPS=5 | Status=200
[2025-10-14T10:46:36.599473] Iteration 10/30 | FPS=5 | Status=200
[2025-10-14T10:46:37.314449] Iteration 11/30 | FPS=5 | Status=200
[2025-10-14T10:46:38.051114] Iteration 12/30 | FPS=5 | Status=200
[2025-10-14T10:46:38.785296] Iteration 13/30 | FPS=5 | Status=200
[2025-10-14T10:46:39.426326] Iteration 14/30 | FPS=5 | Status=200
[2025-10-14T10:46:40.277049] Iteration 15/30 | FPS=5 | Status=200
[2025-10-14T10:46:40.919388] Iteration 16/30 | FPS=5 | Status=200
[2025-10-14T10:46:41.549558] Iteration 17/30 | FPS=5 | Status=200
[2025-10-14T10:46:42.373083] Iteration 18/30 | FPS=5 | Status=200
[2025-10-14T10:46:43.142691] Iteration 19/30 | FPS=5 | Status=200
[2025-10-14T10:46:43.859142] Iteration 20/30 | FPS=5 | Status=200
[2025-10-14T10:46:44.710300] Iteration 21/30 | FPS=5 | Status=200
[2025-10-14T10:46:45.360935] Iteration 22/30 | FPS=5 | Status=200
[2025-10-14T10:46:46.031878] Iteration 23/30 | FPS=5 | Status=200
[2025-10-14T10:46:46.756606] Iteration 24/30 | FPS=5 | Status=200
[2025-10-14T10:46:47.539716] Iteration 25/30 | FPS=5 | Status=200
[2025-10-14T10:46:48.147550] Iteration 26/30 | FPS=5 | Status=200
[2025-10-14T10:46:48.986439] Iteration 27/30 | FPS=5 | Status=200
[2025-10-14T10:46:49.755039] Iteration 28/30 | FPS=5 | Status=200
[2025-10-14T10:46:50.525153] Iteration 29/30 | FPS=5 | Status=200
[2025-10-14T10:46:51.319813] Iteration 30/30 | FPS=5 | Status=200
[2025-10-14T10:46:51.520338] Finished test at 5 FPS in 21.95 seconds
[2025-10-14T10:46:51.520595] 
=== Starting test at 10 FPS ===
[2025-10-14T10:46:51.965598] Iteration 1/30 | FPS=10 | Status=200
[2025-10-14T10:46:52.727772] Iteration 2/30 | FPS=10 | Status=200
[2025-10-14T10:46:53.411430] Iteration 3/30 | FPS=10 | Status=200
[2025-10-14T10:46:53.986914] Iteration 4/30 | FPS=10 | Status=200
[2025-10-14T10:46:54.559335] Iteration 5/30 | FPS=10 | Status=200
[2025-10-14T10:46:55.152425] Iteration 6/30 | FPS=10 | Status=200
[2025-10-14T10:46:55.678997] Iteration 7/30 | FPS=10 | Status=200
[2025-10-14T10:46:56.305911] Iteration 8/30 | FPS=10 | Status=200
[2025-10-14T10:46:56.888485] Iteration 9/30 | FPS=10 | Status=200
[2025-10-14T10:46:57.603916] Iteration 10/30 | FPS=10 | Status=200
[2025-10-14T10:46:58.196551] Iteration 11/30 | FPS=10 | Status=200
[2025-10-14T10:46:58.775388] Iteration 12/30 | FPS=10 | Status=200
[2025-10-14T10:46:59.374693] Iteration 13/30 | FPS=10 | Status=200
[2025-10-14T10:46:59.972601] Iteration 14/30 | FPS=10 | Status=200
[2025-10-14T10:47:00.617091] Iteration 15/30 | FPS=10 | Status=200
[2025-10-14T10:47:01.241344] Iteration 16/30 | FPS=10 | Status=200
[2025-10-14T10:47:01.777389] Iteration 17/30 | FPS=10 | Status=200
[2025-10-14T10:47:02.479355] Iteration 18/30 | FPS=10 | Status=200
[2025-10-14T10:47:03.176611] Iteration 19/30 | FPS=10 | Status=200
[2025-10-14T10:47:03.815928] Iteration 20/30 | FPS=10 | Status=200
[2025-10-14T10:47:04.464674] Iteration 21/30 | FPS=10 | Status=200
[2025-10-14T10:47:05.217025] Iteration 22/30 | FPS=10 | Status=200
[2025-10-14T10:47:05.789377] Iteration 23/30 | FPS=10 | Status=200
[2025-10-14T10:47:06.530319] Iteration 24/30 | FPS=10 | Status=200
[2025-10-14T10:47:07.098404] Iteration 25/30 | FPS=10 | Status=200
[2025-10-14T10:47:07.802550] Iteration 26/30 | FPS=10 | Status=200
[2025-10-14T10:47:08.387823] Iteration 27/30 | FPS=10 | Status=200
[2025-10-14T10:47:08.952083] Iteration 28/30 | FPS=10 | Status=200
[2025-10-14T10:47:09.796977] Iteration 29/30 | FPS=10 | Status=200
[2025-10-14T10:47:10.461807] Iteration 30/30 | FPS=10 | Status=200
[2025-10-14T10:47:10.562102] Finished test at 10 FPS in 19.04 seconds
[2025-10-14T10:47:10.562291] 
=== Starting test at 20 FPS ===
[2025-10-14T10:47:11.243474] Iteration 1/30 | FPS=20 | Status=200
[2025-10-14T10:47:11.863220] Iteration 2/30 | FPS=20 | Status=200
[2025-10-14T10:47:12.539735] Iteration 3/30 | FPS=20 | Status=200
[2025-10-14T10:47:13.251979] Iteration 4/30 | FPS=20 | Status=200
[2025-10-14T10:47:13.839489] Iteration 5/30 | FPS=20 | Status=200
[2025-10-14T10:47:14.645155] Iteration 6/30 | FPS=20 | Status=200
[2025-10-14T10:47:15.286252] Iteration 7/30 | FPS=20 | Status=200
[2025-10-14T10:47:15.860078] Iteration 8/30 | FPS=20 | Status=200
[2025-10-14T10:47:16.372538] Iteration 9/30 | FPS=20 | Status=200
[2025-10-14T10:47:16.992046] Iteration 10/30 | FPS=20 | Status=200
[2025-10-14T10:47:17.518638] Iteration 11/30 | FPS=20 | Status=200
[2025-10-14T10:47:18.165330] Iteration 12/30 | FPS=20 | Status=200
[2025-10-14T10:47:18.855166] Iteration 13/30 | FPS=20 | Status=200
[2025-10-14T10:47:19.361850] Iteration 14/30 | FPS=20 | Status=200
[2025-10-14T10:47:19.910734] Iteration 15/30 | FPS=20 | Status=200
[2025-10-14T10:47:20.524242] Iteration 16/30 | FPS=20 | Status=200
[2025-10-14T10:47:21.285029] Iteration 17/30 | FPS=20 | Status=200
[2025-10-14T10:47:21.890289] Iteration 18/30 | FPS=20 | Status=200
[2025-10-14T10:47:22.420723] Iteration 19/30 | FPS=20 | Status=200
[2025-10-14T10:47:23.091584] Iteration 20/30 | FPS=20 | Status=200
[2025-10-14T10:47:23.879426] Iteration 21/30 | FPS=20 | Status=200
[2025-10-14T10:47:24.531577] Iteration 22/30 | FPS=20 | Status=200
[2025-10-14T10:47:25.316096] Iteration 23/30 | FPS=20 | Status=200
[2025-10-14T10:47:26.092603] Iteration 24/30 | FPS=20 | Status=200
[2025-10-14T10:47:26.756817] Iteration 25/30 | FPS=20 | Status=200
[2025-10-14T10:47:27.240188] Iteration 26/30 | FPS=20 | Status=200
[2025-10-14T10:47:27.770826] Iteration 27/30 | FPS=20 | Status=200
[2025-10-14T10:47:28.324538] Iteration 28/30 | FPS=20 | Status=200
[2025-10-14T10:47:29.183767] Iteration 29/30 | FPS=20 | Status=200
[2025-10-14T10:47:29.788824] Iteration 30/30 | FPS=20 | Status=200
[2025-10-14T10:47:29.839371] Finished test at 20 FPS in 19.28 seconds
[2025-10-14T10:47:29.839422] 
=== Starting test at 40 FPS ===
[2025-10-14T10:47:30.414017] Iteration 1/30 | FPS=40 | Status=200
[2025-10-14T10:47:30.967282] Iteration 2/30 | FPS=40 | Status=200
[2025-10-14T10:47:31.503746] Iteration 3/30 | FPS=40 | Status=200
[2025-10-14T10:47:32.131747] Iteration 4/30 | FPS=40 | Status=200
[2025-10-14T10:47:32.695119] Iteration 5/30 | FPS=40 | Status=200
[2025-10-14T10:47:33.288537] Iteration 6/30 | FPS=40 | Status=200
[2025-10-14T10:47:33.937730] Iteration 7/30 | FPS=40 | Status=200
[2025-10-14T10:47:34.416366] Iteration 8/30 | FPS=40 | Status=200
[2025-10-14T10:47:35.138237] Iteration 9/30 | FPS=40 | Status=200
[2025-10-14T10:47:35.668983] Iteration 10/30 | FPS=40 | Status=200
[2025-10-14T10:47:36.436357] Iteration 11/30 | FPS=40 | Status=200
[2025-10-14T10:47:37.109048] Iteration 12/30 | FPS=40 | Status=200
[2025-10-14T10:47:37.609497] Iteration 13/30 | FPS=40 | Status=200
[2025-10-14T10:47:38.359734] Iteration 14/30 | FPS=40 | Status=200
[2025-10-14T10:47:39.035993] Iteration 15/30 | FPS=40 | Status=200
[2025-10-14T10:47:39.513887] Iteration 16/30 | FPS=40 | Status=200
[2025-10-14T10:47:40.031310] Iteration 17/30 | FPS=40 | Status=200
[2025-10-14T10:47:40.735666] Iteration 18/30 | FPS=40 | Status=200
[2025-10-14T10:47:41.347341] Iteration 19/30 | FPS=40 | Status=200
[2025-10-14T10:47:41.854809] Iteration 20/30 | FPS=40 | Status=200
[2025-10-14T10:47:42.544641] Iteration 21/30 | FPS=40 | Status=200
[2025-10-14T10:47:43.097061] Iteration 22/30 | FPS=40 | Status=200
[2025-10-14T10:47:43.598442] Iteration 23/30 | FPS=40 | Status=200
[2025-10-14T10:47:44.211460] Iteration 24/30 | FPS=40 | Status=200
[2025-10-14T10:47:44.700788] Iteration 25/30 | FPS=40 | Status=200
[2025-10-14T10:47:45.354930] Iteration 26/30 | FPS=40 | Status=200
[2025-10-14T10:47:46.060306] Iteration 27/30 | FPS=40 | Status=200
[2025-10-14T10:47:46.618248] Iteration 28/30 | FPS=40 | Status=200
