[2025-11-21T17:44:49.449648] === Starting network test ===
[2025-11-21T17:45:10.928760] Ping to 8.8.8.8: 14.70 ms
[2025-11-21T17:45:10.928760] Download Speed: 51.04 Mbps
[2025-11-21T17:45:10.928760] Upload Speed: 20.79 Mbps
[2025-11-21T17:45:10.928760] 
=== Starting test at 1 FPS ===
[2025-11-21T17:45:10.943761] Iteration 1/60 | FPS=1 | Status=200
[2025-11-21T17:45:11.955596] Iteration 2/60 | FPS=1 | Status=200
[2025-11-21T17:45:12.971882] Iteration 3/60 | FPS=1 | Status=200
[2025-11-21T17:45:13.989993] Iteration 4/60 | FPS=1 | Status=200
[2025-11-21T17:45:15.009841] Iteration 5/60 | FPS=1 | Status=200
[2025-11-21T17:45:16.031495] Iteration 6/60 | FPS=1 | Status=200
[2025-11-21T17:45:17.051813] Iteration 7/60 | FPS=1 | Status=200
[2025-11-21T17:45:18.071414] Iteration 8/60 | FPS=1 | Status=200
[2025-11-21T17:45:19.092008] Iteration 9/60 | FPS=1 | Status=200
[2025-11-21T17:45:20.111861] Iteration 10/60 | FPS=1 | Status=200
[2025-11-21T17:45:21.122665] Iteration 11/60 | FPS=1 | Status=200
[2025-11-21T17:45:22.134222] Iteration 12/60 | FPS=1 | Status=200
[2025-11-21T17:45:23.150795] Iteration 13/60 | FPS=1 | Status=200
[2025-11-21T17:45:24.164955] Iteration 14/60 | FPS=1 | Status=200
[2025-11-21T17:45:25.181474] Iteration 15/60 | FPS=1 | Status=200
[2025-11-21T17:45:26.195420] Iteration 16/60 | FPS=1 | Status=200
[2025-11-21T17:45:27.207674] Iteration 17/60 | FPS=1 | Status=200
[2025-11-21T17:45:28.219322] Iteration 18/60 | FPS=1 | Status=200
[2025-11-21T17:45:29.236246] Iteration 19/60 | FPS=1 | Status=200
[2025-11-21T17:45:30.248004] Iteration 20/60 | FPS=1 | Status=200
[2025-11-21T17:45:31.293437] Iteration 21/60 | FPS=1 | Status=200
[2025-11-21T17:45:32.314236] Iteration 22/60 | FPS=1 | Status=200
[2025-11-21T17:45:33.328157] Iteration 23/60 | FPS=1 | Status=200
[2025-11-21T17:45:34.347768] Iteration 24/60 | FPS=1 | Status=200
[2025-11-21T17:45:35.367276] Iteration 25/60 | FPS=1 | Status=200
[2025-11-21T17:45:36.379522] Iteration 26/60 | FPS=1 | Status=200
[2025-11-21T17:45:37.397344] Iteration 27/60 | FPS=1 | Status=200
[2025-11-21T17:45:38.418955] Iteration 28/60 | FPS=1 | Status=200
[2025-11-21T17:45:39.434346] Iteration 29/60 | FPS=1 | Status=200
[2025-11-21T17:45:40.453690] Iteration 30/60 | FPS=1 | Status=200
[2025-11-21T17:45:41.471350] Iteration 31/60 | FPS=1 | Status=200
[2025-11-21T17:45:42.483620] Iteration 32/60 | FPS=1 | Status=200
[2025-11-21T17:45:43.504602] Iteration 33/60 | FPS=1 | Status=200
[2025-11-21T17:45:44.514960] Iteration 34/60 | FPS=1 | Status=200
[2025-11-21T17:45:45.529531] Iteration 35/60 | FPS=1 | Status=200
[2025-11-21T17:45:46.543278] Iteration 36/60 | FPS=1 | Status=200
[2025-11-21T17:45:47.560250] Iteration 37/60 | FPS=1 | Status=200
[2025-11-21T17:45:48.575958] Iteration 38/60 | FPS=1 | Status=200
[2025-11-21T17:45:49.587996] Iteration 39/60 | FPS=1 | Status=200
[2025-11-21T17:45:50.609635] Iteration 40/60 | FPS=1 | Status=200
[2025-11-21T17:45:51.627739] Iteration 41/60 | FPS=1 | Status=200
[2025-11-21T17:45:52.639985] Iteration 42/60 | FPS=1 | Status=200
[2025-11-21T17:45:53.652786] Iteration 43/60 | FPS=1 | Status=200
[2025-11-21T17:45:54.668349] Iteration 44/60 | FPS=1 | Status=200
[2025-11-21T17:45:55.685962] Iteration 45/60 | FPS=1 | Status=200
[2025-11-21T17:45:56.705420] Iteration 46/60 | FPS=1 | Status=200
[2025-11-21T17:45:57.718106] Iteration 47/60 | FPS=1 | Status=200
[2025-11-21T17:45:58.729612] Iteration 48/60 | FPS=1 | Status=200
[2025-11-21T17:45:59.743195] Iteration 49/60 | FPS=1 | Status=200
[2025-11-21T17:46:00.781558] Iteration 50/60 | FPS=1 | Status=200
[2025-11-21T17:46:01.801470] Iteration 51/60 | FPS=1 | Status=200
[2025-11-21T17:46:02.819834] Iteration 52/60 | FPS=1 | Status=200
[2025-11-21T17:46:03.834252] Iteration 53/60 | FPS=1 | Status=200
[2025-11-21T17:46:04.857388] Iteration 54/60 | FPS=1 | Status=200
[2025-11-21T17:46:05.868926] Iteration 55/60 | FPS=1 | Status=200
[2025-11-21T17:46:06.887868] Iteration 56/60 | FPS=1 | Status=200
[2025-11-21T17:46:07.910053] Iteration 57/60 | FPS=1 | Status=200
[2025-11-21T17:46:08.925381] Iteration 58/60 | FPS=1 | Status=200
[2025-11-21T17:46:09.944390] Iteration 59/60 | FPS=1 | Status=200
[2025-11-21T17:46:10.963788] Iteration 60/60 | FPS=1 | Status=200
[2025-11-21T17:46:11.964345] Finished test at 1 FPS in 61.04 seconds
[2025-11-21T17:46:11.964345] 
=== Starting test at 5 FPS ===
[2025-11-21T17:46:11.974529] Iteration 1/60 | FPS=5 | Status=200
[2025-11-21T17:46:12.186685] Iteration 2/60 | FPS=5 | Status=200
[2025-11-21T17:46:12.398988] Iteration 3/60 | FPS=5 | Status=200
[2025-11-21T17:46:12.611669] Iteration 4/60 | FPS=5 | Status=200
[2025-11-21T17:46:12.825140] Iteration 5/60 | FPS=5 | Status=200
[2025-11-21T17:46:13.037695] Iteration 6/60 | FPS=5 | Status=200
[2025-11-21T17:46:13.252525] Iteration 7/60 | FPS=5 | Status=200
[2025-11-21T17:46:13.464519] Iteration 8/60 | FPS=5 | Status=200
[2025-11-21T17:46:13.675328] Iteration 9/60 | FPS=5 | Status=200
[2025-11-21T17:46:13.889637] Iteration 10/60 | FPS=5 | Status=200
[2025-11-21T17:46:14.102176] Iteration 11/60 | FPS=5 | Status=200
[2025-11-21T17:46:14.315239] Iteration 12/60 | FPS=5 | Status=200
[2025-11-21T17:46:14.527301] Iteration 13/60 | FPS=5 | Status=200
[2025-11-21T17:46:14.742208] Iteration 14/60 | FPS=5 | Status=200
[2025-11-21T17:46:14.957946] Iteration 15/60 | FPS=5 | Status=200
[2025-11-21T17:46:15.170470] Iteration 16/60 | FPS=5 | Status=200
[2025-11-21T17:46:15.384069] Iteration 17/60 | FPS=5 | Status=200
[2025-11-21T17:46:15.599372] Iteration 18/60 | FPS=5 | Status=200
[2025-11-21T17:46:15.813834] Iteration 19/60 | FPS=5 | Status=200
[2025-11-21T17:46:16.027755] Iteration 20/60 | FPS=5 | Status=200
[2025-11-21T17:46:16.241000] Iteration 21/60 | FPS=5 | Status=200
[2025-11-21T17:46:16.453349] Iteration 22/60 | FPS=5 | Status=200
[2025-11-21T17:46:16.665960] Iteration 23/60 | FPS=5 | Status=200
[2025-11-21T17:46:16.879102] Iteration 24/60 | FPS=5 | Status=200
[2025-11-21T17:46:17.094147] Iteration 25/60 | FPS=5 | Status=200
[2025-11-21T17:46:17.306240] Iteration 26/60 | FPS=5 | Status=200
[2025-11-21T17:46:17.519135] Iteration 27/60 | FPS=5 | Status=200
[2025-11-21T17:46:17.733649] Iteration 28/60 | FPS=5 | Status=200
[2025-11-21T17:46:17.948178] Iteration 29/60 | FPS=5 | Status=200
[2025-11-21T17:46:18.162499] Iteration 30/60 | FPS=5 | Status=200
[2025-11-21T17:46:18.375934] Iteration 31/60 | FPS=5 | Status=200
[2025-11-21T17:46:18.590972] Iteration 32/60 | FPS=5 | Status=200
[2025-11-21T17:46:18.802317] Iteration 33/60 | FPS=5 | Status=200
[2025-11-21T17:46:19.016035] Iteration 34/60 | FPS=5 | Status=200
[2025-11-21T17:46:19.230198] Iteration 35/60 | FPS=5 | Status=200
[2025-11-21T17:46:19.444152] Iteration 36/60 | FPS=5 | Status=200
[2025-11-21T17:46:19.656556] Iteration 37/60 | FPS=5 | Status=200
[2025-11-21T17:46:19.870743] Iteration 38/60 | FPS=5 | Status=200
[2025-11-21T17:46:20.083179] Iteration 39/60 | FPS=5 | Status=200
[2025-11-21T17:46:20.297476] Iteration 40/60 | FPS=5 | Status=200
[2025-11-21T17:46:20.510293] Iteration 41/60 | FPS=5 | Status=200
[2025-11-21T17:46:20.724973] Iteration 42/60 | FPS=5 | Status=200
[2025-11-21T17:46:20.938630] Iteration 43/60 | FPS=5 | Status=200
[2025-11-21T17:46:21.149792] Iteration 44/60 | FPS=5 | Status=200
