[2025-11-04T12:28:12.111848] === Starting network test ===
[2025-11-04T12:28:34.154639] Ping to 8.8.8.8: 16.66 ms
[2025-11-04T12:28:34.154639] Download Speed: 51.52 Mbps
[2025-11-04T12:28:34.154639] Upload Speed: 21.20 Mbps
[2025-11-04T12:28:34.154639] 
=== Starting test at 1 FPS ===
[2025-11-04T12:28:37.328543] Iteration 1/30 | FPS=1 | Status=200
[2025-11-04T12:28:40.439684] Iteration 2/30 | FPS=1 | Status=200
[2025-11-04T12:28:43.548119] Iteration 3/30 | FPS=1 | Status=200
[2025-11-04T12:28:46.784862] Iteration 4/30 | FPS=1 | Status=200
[2025-11-04T12:28:50.085891] Iteration 5/30 | FPS=1 | Status=200
[2025-11-04T12:28:53.189694] Iteration 6/30 | FPS=1 | Status=200
[2025-11-04T12:28:56.567838] Iteration 7/30 | FPS=1 | Status=200
[2025-11-04T12:28:59.736604] Iteration 8/30 | FPS=1 | Status=200
[2025-11-04T12:29:02.906457] Iteration 9/30 | FPS=1 | Status=200
[2025-11-04T12:29:06.316307] Iteration 10/30 | FPS=1 | Status=200
[2025-11-04T12:29:09.534855] Iteration 11/30 | FPS=1 | Status=200
[2025-11-04T12:29:12.907609] Iteration 12/30 | FPS=1 | Status=200
[2025-11-04T12:29:16.033939] Iteration 13/30 | FPS=1 | Status=200
[2025-11-04T12:29:19.203569] Iteration 14/30 | FPS=1 | Status=200
[2025-11-04T12:29:22.529482] Iteration 15/30 | FPS=1 | Status=200
[2025-11-04T12:29:25.795163] Iteration 16/30 | FPS=1 | Status=200
[2025-11-04T12:29:28.919260] Iteration 17/30 | FPS=1 | Status=200
[2025-11-04T12:29:32.069545] Iteration 18/30 | FPS=1 | Status=200
[2025-11-04T12:29:35.229350] Iteration 19/30 | FPS=1 | Status=200
[2025-11-04T12:29:38.424841] Iteration 20/30 | FPS=1 | Status=200
[2025-11-04T12:29:41.765613] Iteration 21/30 | FPS=1 | Status=200
[2025-11-04T12:29:45.057818] Iteration 22/30 | FPS=1 | Status=200
[2025-11-04T12:29:48.197970] Iteration 23/30 | FPS=1 | Status=200
[2025-11-04T12:29:51.307873] Iteration 24/30 | FPS=1 | Status=200
[2025-11-04T12:29:54.502224] Iteration 25/30 | FPS=1 | Status=200
[2025-11-04T12:29:57.615024] Iteration 26/30 | FPS=1 | Status=200
[2025-11-04T12:30:00.753571] Iteration 27/30 | FPS=1 | Status=200
[2025-11-04T12:30:03.920231] Iteration 28/30 | FPS=1 | Status=200
[2025-11-04T12:30:07.186396] Iteration 29/30 | FPS=1 | Status=200
[2025-11-04T12:30:10.425663] Iteration 30/30 | FPS=1 | Status=200
[2025-11-04T12:30:11.428011] Finished test at 1 FPS in 97.27 seconds
[2025-11-04T12:30:11.428011] 
=== Starting test at 5 FPS ===
[2025-11-04T12:30:13.550643] Iteration 1/30 | FPS=5 | Status=200
[2025-11-04T12:30:15.884993] Iteration 2/30 | FPS=5 | Status=200
[2025-11-04T12:30:18.378872] Iteration 3/30 | FPS=5 | Status=200
[2025-11-04T12:30:20.700460] Iteration 4/30 | FPS=5 | Status=200
[2025-11-04T12:30:23.056256] Iteration 5/30 | FPS=5 | Status=200
[2025-11-04T12:30:25.393408] Iteration 6/30 | FPS=5 | Status=200
[2025-11-04T12:30:28.041421] Iteration 7/30 | FPS=5 | Status=200
[2025-11-04T12:30:30.409799] Iteration 8/30 | FPS=5 | Status=200
[2025-11-04T12:30:32.927124] Iteration 9/30 | FPS=5 | Status=200
[2025-11-04T12:30:35.269302] Iteration 10/30 | FPS=5 | Status=200
[2025-11-04T12:30:37.679379] Iteration 11/30 | FPS=5 | Status=200
[2025-11-04T12:30:40.029210] Iteration 12/30 | FPS=5 | Status=200
[2025-11-04T12:30:42.353026] Iteration 13/30 | FPS=5 | Status=200
[2025-11-04T12:30:44.740996] Iteration 14/30 | FPS=5 | Status=200
[2025-11-04T12:30:47.173499] Iteration 15/30 | FPS=5 | Status=200
[2025-11-04T12:30:49.517247] Iteration 16/30 | FPS=5 | Status=200
[2025-11-04T12:30:51.856454] Iteration 17/30 | FPS=5 | Status=200
[2025-11-04T12:30:54.281554] Iteration 18/30 | FPS=5 | Status=200
[2025-11-04T12:30:56.589868] Iteration 19/30 | FPS=5 | Status=200
[2025-11-04T12:30:59.173990] Iteration 20/30 | FPS=5 | Status=200
[2025-11-04T12:31:01.496277] Iteration 21/30 | FPS=5 | Status=200
