[2025-11-21T17:03:19.849600] === Starting network test ===
[2025-11-21T17:03:41.514909] Ping to 8.8.8.8: 14.40 ms
[2025-11-21T17:03:41.514909] Download Speed: 52.76 Mbps
[2025-11-21T17:03:41.514909] Upload Speed: 20.52 Mbps
[2025-11-21T17:03:41.514909] 
=== Starting test at 1 FPS ===
[2025-11-21T17:03:41.531606] Iteration 1/60 | FPS=1 | Status=202
[2025-11-21T17:03:42.550954] Iteration 2/60 | FPS=1 | Status=202
[2025-11-21T17:03:43.560813] Iteration 3/60 | FPS=1 | Status=202
[2025-11-21T17:03:44.572733] Iteration 4/60 | FPS=1 | Status=202
[2025-11-21T17:03:45.582837] Iteration 5/60 | FPS=1 | Status=202
[2025-11-21T17:03:46.605921] Iteration 6/60 | FPS=1 | Status=202
[2025-11-21T17:03:47.616540] Iteration 7/60 | FPS=1 | Status=202
[2025-11-21T17:03:48.630589] Iteration 8/60 | FPS=1 | Status=202
[2025-11-21T17:03:49.644877] Iteration 9/60 | FPS=1 | Status=202
[2025-11-21T17:03:50.660952] Iteration 10/60 | FPS=1 | Status=202
[2025-11-21T17:03:51.678541] Iteration 11/60 | FPS=1 | Status=202
[2025-11-21T17:03:52.722864] Iteration 12/60 | FPS=1 | Status=202
[2025-11-21T17:03:53.738427] Iteration 13/60 | FPS=1 | Status=202
[2025-11-21T17:03:54.755659] Iteration 14/60 | FPS=1 | Status=202
[2025-11-21T17:03:55.768416] Iteration 15/60 | FPS=1 | Status=202
[2025-11-21T17:03:56.785867] Iteration 16/60 | FPS=1 | Status=202
[2025-11-21T17:03:57.804357] Iteration 17/60 | FPS=1 | Status=202
[2025-11-21T17:03:58.813526] Iteration 18/60 | FPS=1 | Status=202
[2025-11-21T17:03:59.822492] Iteration 19/60 | FPS=1 | Status=202
[2025-11-21T17:04:00.832005] Iteration 20/60 | FPS=1 | Status=202
[2025-11-21T17:04:01.847275] Iteration 21/60 | FPS=1 | Status=202
[2025-11-21T17:04:02.858327] Iteration 22/60 | FPS=1 | Status=202
[2025-11-21T17:04:03.868042] Iteration 23/60 | FPS=1 | Status=202
[2025-11-21T17:04:04.884176] Iteration 24/60 | FPS=1 | Status=202
[2025-11-21T17:04:05.897424] Iteration 25/60 | FPS=1 | Status=202
[2025-11-21T17:04:06.911616] Iteration 26/60 | FPS=1 | Status=202
[2025-11-21T17:04:07.931877] Iteration 27/60 | FPS=1 | Status=202
[2025-11-21T17:04:08.941364] Iteration 28/60 | FPS=1 | Status=202
[2025-11-21T17:04:09.954172] Iteration 29/60 | FPS=1 | Status=202
[2025-11-21T17:04:10.971179] Iteration 30/60 | FPS=1 | Status=202
[2025-11-21T17:04:11.986757] Iteration 31/60 | FPS=1 | Status=202
[2025-11-21T17:04:13.004379] Iteration 32/60 | FPS=1 | Status=202
[2025-11-21T17:04:14.016273] Iteration 33/60 | FPS=1 | Status=202
[2025-11-21T17:04:15.028292] Iteration 34/60 | FPS=1 | Status=202
[2025-11-21T17:04:16.046421] Iteration 35/60 | FPS=1 | Status=202
[2025-11-21T17:04:17.057278] Iteration 36/60 | FPS=1 | Status=202
[2025-11-21T17:04:18.066303] Iteration 37/60 | FPS=1 | Status=202
[2025-11-21T17:04:19.075471] Iteration 38/60 | FPS=1 | Status=202
[2025-11-21T17:04:20.085673] Iteration 39/60 | FPS=1 | Status=202
[2025-11-21T17:04:21.098867] Iteration 40/60 | FPS=1 | Status=202
[2025-11-21T17:04:22.113556] Iteration 41/60 | FPS=1 | Status=202
[2025-11-21T17:04:23.127223] Iteration 42/60 | FPS=1 | Status=202
[2025-11-21T17:04:24.137542] Iteration 43/60 | FPS=1 | Status=202
[2025-11-21T17:04:25.153520] Iteration 44/60 | FPS=1 | Status=202
