[2025-11-21T01:30:52.981514] 
=== Starting test at 1 FPS ===
[2025-11-21T01:31:56.137076] Iteration 1/60 | FPS=1 | Status=200
[2025-11-21T01:32:36.280933] Iteration 2/60 | FPS=1 | Status=200
[2025-11-21T01:33:01.130522] Iteration 3/60 | FPS=1 | Status=200
[2025-11-21T01:33:48.552195] Iteration 4/60 | FPS=1 | Status=200
[2025-11-21T01:34:30.854809] Iteration 5/60 | FPS=1 | Status=200
[2025-11-21T01:35:10.120285] Iteration 6/60 | FPS=1 | Status=200
[2025-11-21T01:35:51.385297] Iteration 7/60 | FPS=1 | Status=200
[2025-11-21T01:36:36.185521] Iteration 8/60 | FPS=1 | Status=200
[2025-11-21T01:37:15.989950] Iteration 9/60 | FPS=1 | Status=200
[2025-11-21T01:37:48.665818] Iteration 10/60 | FPS=1 | Status=200
[2025-11-21T01:38:27.807473] Iteration 11/60 | FPS=1 | Status=200
[2025-11-21T01:39:07.785124] Iteration 12/60 | FPS=1 | Status=200
[2025-11-21T01:39:53.898488] Iteration 13/60 | FPS=1 | Status=200
[2025-11-21T01:40:36.522692] Iteration 14/60 | FPS=1 | Status=200
[2025-11-21T01:41:17.782030] Iteration 15/60 | FPS=1 | Status=200
[2025-11-21T01:41:43.874895] Iteration 16/60 | FPS=1 | Status=200
[2025-11-21T01:42:22.397968] Iteration 17/60 | FPS=1 | Status=200
[2025-11-21T01:43:09.204807] Iteration 18/60 | FPS=1 | Status=200
[2025-11-21T01:43:50.329253] Iteration 19/60 | FPS=1 | Status=200
[2025-11-21T01:44:27.087319] Iteration 20/60 | FPS=1 | Status=200
[2025-11-21T01:45:05.653715] Iteration 21/60 | FPS=1 | Status=200
[2025-11-21T01:45:31.796314] Iteration 22/60 | FPS=1 | Status=200
[2025-11-21T01:46:00.842668] Iteration 23/60 | FPS=1 | Status=200
[2025-11-21T01:46:28.778935] Iteration 24/60 | FPS=1 | Status=200
[2025-11-21T01:47:19.161540] Iteration 25/60 | FPS=1 | Status=200
[2025-11-21T01:48:01.716113] Iteration 26/60 | FPS=1 | Status=200
[2025-11-21T01:48:42.104638] Iteration 27/60 | FPS=1 | Status=200
[2025-11-21T01:49:24.308934] Iteration 28/60 | FPS=1 | Status=200
[2025-11-21T01:50:14.904933] Iteration 29/60 | FPS=1 | Status=200
[2025-11-21T01:50:58.254007] Iteration 30/60 | FPS=1 | Status=200
[2025-11-21T01:51:36.705547] Iteration 31/60 | FPS=1 | Status=200
[2025-11-21T01:52:21.566824] Iteration 32/60 | FPS=1 | Status=200
[2025-11-21T01:52:40.230802] Iteration 33/60 | FPS=1 | Status=200
[2025-11-21T01:53:05.945717] Iteration 34/60 | FPS=1 | Status=200
[2025-11-21T01:53:44.690963] Iteration 35/60 | FPS=1 | Status=200
[2025-11-21T01:54:22.512837] Iteration 36/60 | FPS=1 | Status=200
[2025-11-21T01:55:00.368872] Iteration 37/60 | FPS=1 | Status=200
[2025-11-21T01:55:26.774094] Iteration 38/60 | FPS=1 | Status=200
[2025-11-21T01:56:12.054629] Iteration 39/60 | FPS=1 | Status=200
[2025-11-21T01:56:50.758817] Iteration 40/60 | FPS=1 | Status=200
[2025-11-21T01:57:54.604546] Iteration 41/60 | FPS=1 | Status=200
[2025-11-21T01:58:09.805522] Iteration 42/60 | FPS=1 | Status=200
[2025-11-21T01:58:29.984117] Iteration 43/60 | FPS=1 | Status=200
[2025-11-21T01:58:51.440526] Iteration 44/60 | FPS=1 | Status=200
[2025-11-21T01:59:06.024031] Iteration 45/60 | FPS=1 | Status=200
[2025-11-21T01:59:38.598720] Iteration 46/60 | FPS=1 | Status=200
[2025-11-21T01:59:58.528316] Iteration 47/60 | FPS=1 | Status=200
[2025-11-21T02:00:18.041201] Iteration 48/60 | FPS=1 | Status=200
[2025-11-21T02:00:31.898056] Iteration 49/60 | FPS=1 | Status=200
[2025-11-21T02:00:51.818962] Iteration 50/60 | FPS=1 | Status=200
[2025-11-21T02:01:14.354380] Iteration 51/60 | FPS=1 | Status=200
[2025-11-21T02:01:31.187158] Iteration 52/60 | FPS=1 | Status=200
[2025-11-21T02:02:45.413317] Iteration 53/60 | FPS=1 | Status=200
[2025-11-21T02:03:08.939700] Iteration 54/60 | FPS=1 | Status=200
[2025-11-21T02:03:44.603510] Iteration 55/60 | FPS=1 | Status=200
[2025-11-21T02:04:05.711609] Iteration 56/60 | FPS=1 | Status=200
[2025-11-21T02:04:49.140826] Iteration 57/60 | FPS=1 | Status=200
[2025-11-21T02:05:25.352351] Iteration 58/60 | FPS=1 | Status=200
[2025-11-21T02:05:51.531945] Iteration 59/60 | FPS=1 | Status=200
[2025-11-21T02:06:16.989161] Iteration 60/60 | FPS=1 | Status=200
[2025-11-21T02:06:17.993315] Finished test at 1 FPS in 2125.01 seconds
[2025-11-21T02:06:17.996998] 
=== Starting test at 5 FPS ===
[2025-11-21T02:06:51.996108] Iteration 1/60 | FPS=5 | Status=200
[2025-11-21T02:07:31.146816] Iteration 2/60 | FPS=5 | Status=200
[2025-11-21T02:08:07.072290] Iteration 3/60 | FPS=5 | Status=200
[2025-11-21T02:08:52.444514] Iteration 4/60 | FPS=5 | Status=200
[2025-11-21T02:09:38.941204] Iteration 5/60 | FPS=5 | Status=200
[2025-11-21T02:10:05.534313] Iteration 6/60 | FPS=5 | Status=200
[2025-11-21T02:10:45.601565] Iteration 7/60 | FPS=5 | Status=200
[2025-11-21T02:11:22.207407] Iteration 8/60 | FPS=5 | Status=200
[2025-11-21T02:12:03.269123] Iteration 9/60 | FPS=5 | Status=200
[2025-11-21T02:12:38.485799] Iteration 10/60 | FPS=5 | Status=200
[2025-11-21T02:13:18.519840] Iteration 11/60 | FPS=5 | Status=200
[2025-11-21T02:13:42.689790] Iteration 12/60 | FPS=5 | Status=200
[2025-11-21T02:14:21.067208] Iteration 13/60 | FPS=5 | Status=200
[2025-11-21T02:15:06.627330] Iteration 14/60 | FPS=5 | Status=200
[2025-11-21T02:15:43.048864] Iteration 15/60 | FPS=5 | Status=200
[2025-11-21T02:16:25.114224] Iteration 16/60 | FPS=5 | Status=200
[2025-11-21T02:17:05.785230] Iteration 17/60 | FPS=5 | Status=200
[2025-11-21T02:17:43.259357] Iteration 18/60 | FPS=5 | Status=200
[2025-11-21T02:18:24.127800] Iteration 19/60 | FPS=5 | Status=200
[2025-11-21T02:18:56.935422] Iteration 20/60 | FPS=5 | Status=200
[2025-11-21T02:19:36.574300] Iteration 21/60 | FPS=5 | Status=200
[2025-11-21T02:20:14.636275] Iteration 22/60 | FPS=5 | Status=200
[2025-11-21T02:20:45.361272] Iteration 23/60 | FPS=5 | Status=200
[2025-11-21T02:21:25.598425] Iteration 24/60 | FPS=5 | Status=200
[2025-11-21T02:22:04.524706] Iteration 25/60 | FPS=5 | Status=200
[2025-11-21T02:22:43.448256] Iteration 26/60 | FPS=5 | Status=200
[2025-11-21T02:23:10.104666] Iteration 27/60 | FPS=5 | Status=200
[2025-11-21T02:23:55.750331] Iteration 28/60 | FPS=5 | Status=200
[2025-11-21T02:24:24.746445] Iteration 29/60 | FPS=5 | Status=200
[2025-11-21T02:24:51.552605] Iteration 30/60 | FPS=5 | Status=200
[2025-11-21T02:25:19.968623] Iteration 31/60 | FPS=5 | Status=200
[2025-11-21T02:26:01.727110] Iteration 32/60 | FPS=5 | Status=200
[2025-11-21T02:26:45.179959] Iteration 33/60 | FPS=5 | Status=200
[2025-11-21T02:27:29.831846] Iteration 34/60 | FPS=5 | Status=200
[2025-11-21T02:28:15.269792] Iteration 35/60 | FPS=5 | Status=200
