[2025-11-05T09:56:19.038234] 
=== Starting test at 1 FPS ===
[2025-11-05T09:56:35.265848] Iteration 1/30 | FPS=1 | Status=200
[2025-11-05T09:56:58.343774] Iteration 2/30 | FPS=1 | Status=200
[2025-11-05T09:57:20.734805] Iteration 3/30 | FPS=1 | Status=200
[2025-11-05T09:57:29.085552] Iteration 4/30 | FPS=1 | Status=200
[2025-11-05T09:57:35.291811] Iteration 5/30 | FPS=1 | Status=200
[2025-11-05T09:57:42.823798] Iteration 6/30 | FPS=1 | Status=200
[2025-11-05T09:57:53.383285] Iteration 7/30 | FPS=1 | Status=200
[2025-11-05T09:58:02.135226] Iteration 8/30 | FPS=1 | Status=200
[2025-11-05T09:58:04.867701] Iteration 9/30 | FPS=1 | Status=200
[2025-11-05T09:58:08.287910] Iteration 10/30 | FPS=1 | Status=200
[2025-11-05T09:58:10.807212] Iteration 11/30 | FPS=1 | Status=200
[2025-11-05T09:58:12.818263] Iteration 12/30 | FPS=1 | Status=200
[2025-11-05T09:58:15.388899] Iteration 13/30 | FPS=1 | Status=200
[2025-11-05T09:58:17.552794] Iteration 14/30 | FPS=1 | Status=200
[2025-11-05T09:58:19.947915] Iteration 15/30 | FPS=1 | Status=200
[2025-11-05T09:58:24.204946] Iteration 16/30 | FPS=1 | Status=200
[2025-11-05T09:58:27.307338] Iteration 17/30 | FPS=1 | Status=200
[2025-11-05T09:58:29.695738] Iteration 18/30 | FPS=1 | Status=200
[2025-11-05T09:58:31.914677] Iteration 19/30 | FPS=1 | Status=200
[2025-11-05T09:58:34.530020] Iteration 20/30 | FPS=1 | Status=200
[2025-11-05T09:58:36.869246] Iteration 21/30 | FPS=1 | Status=200
[2025-11-05T09:58:39.091126] Iteration 22/30 | FPS=1 | Status=200
[2025-11-05T09:58:41.346629] Iteration 23/30 | FPS=1 | Status=200
[2025-11-05T09:58:43.737739] Iteration 24/30 | FPS=1 | Status=200
[2025-11-05T09:58:45.888465] Iteration 25/30 | FPS=1 | Status=200
[2025-11-05T09:58:47.948026] Iteration 26/30 | FPS=1 | Status=200
[2025-11-05T09:58:50.444865] Iteration 27/30 | FPS=1 | Status=200
[2025-11-05T09:58:52.714082] Iteration 28/30 | FPS=1 | Status=200
[2025-11-05T09:58:54.944887] Iteration 29/30 | FPS=1 | Status=200
[2025-11-05T09:58:57.129428] Iteration 30/30 | FPS=1 | Status=200
[2025-11-05T09:58:58.131232] Finished test at 1 FPS in 159.09 seconds
[2025-11-05T09:58:58.131993] 
=== Starting test at 5 FPS ===
[2025-11-05T09:58:59.912992] Iteration 1/30 | FPS=5 | Status=200
[2025-11-05T09:59:01.495412] Iteration 2/30 | FPS=5 | Status=200
[2025-11-05T09:59:02.587319] Iteration 3/30 | FPS=5 | Status=200
[2025-11-05T09:59:04.218346] Iteration 4/30 | FPS=5 | Status=200
[2025-11-05T09:59:05.890306] Iteration 5/30 | FPS=5 | Status=200
[2025-11-05T09:59:07.780993] Iteration 6/30 | FPS=5 | Status=200
[2025-11-05T09:59:09.784449] Iteration 7/30 | FPS=5 | Status=200
[2025-11-05T09:59:11.732456] Iteration 8/30 | FPS=5 | Status=200
[2025-11-05T09:59:13.375645] Iteration 9/30 | FPS=5 | Status=200
[2025-11-05T09:59:16.265419] Iteration 10/30 | FPS=5 | Status=200
[2025-11-05T09:59:19.033962] Iteration 11/30 | FPS=5 | Status=200
[2025-11-05T09:59:21.013700] Iteration 12/30 | FPS=5 | Status=200
[2025-11-05T09:59:22.525120] Iteration 13/30 | FPS=5 | Status=200
[2025-11-05T09:59:24.031476] Iteration 14/30 | FPS=5 | Status=200
[2025-11-05T09:59:25.961030] Iteration 15/30 | FPS=5 | Status=200
[2025-11-05T09:59:27.262531] Iteration 16/30 | FPS=5 | Status=200
[2025-11-05T09:59:28.743113] Iteration 17/30 | FPS=5 | Status=200
[2025-11-05T09:59:30.671144] Iteration 18/30 | FPS=5 | Status=200
[2025-11-05T09:59:32.571671] Iteration 19/30 | FPS=5 | Status=200
[2025-11-05T09:59:34.287449] Iteration 20/30 | FPS=5 | Status=200
[2025-11-05T09:59:36.283865] Iteration 21/30 | FPS=5 | Status=200
[2025-11-05T09:59:37.674264] Iteration 22/30 | FPS=5 | Status=200
[2025-11-05T09:59:39.219126] Iteration 23/30 | FPS=5 | Status=200
[2025-11-05T09:59:40.735441] Iteration 24/30 | FPS=5 | Status=200
[2025-11-05T09:59:42.133501] Iteration 25/30 | FPS=5 | Status=200
[2025-11-05T09:59:43.891216] Iteration 26/30 | FPS=5 | Status=200
[2025-11-05T09:59:45.650524] Iteration 27/30 | FPS=5 | Status=200
[2025-11-05T09:59:47.139415] Iteration 28/30 | FPS=5 | Status=200
[2025-11-05T09:59:48.877783] Iteration 29/30 | FPS=5 | Status=200
[2025-11-05T09:59:50.185320] Iteration 30/30 | FPS=5 | Status=200
[2025-11-05T09:59:50.387501] Finished test at 5 FPS in 52.25 seconds
[2025-11-05T09:59:50.387672] 
=== Starting test at 10 FPS ===
[2025-11-05T09:59:51.842205] Iteration 1/30 | FPS=10 | Status=200
[2025-11-05T09:59:53.099886] Iteration 2/30 | FPS=10 | Status=200
