[2025-11-22T15:01:31.348864] === Starting network test ===
[2025-11-22T15:01:53.380891] Ping to 8.8.8.8: 14.26 ms
[2025-11-22T15:01:53.380891] Download Speed: 52.57 Mbps
[2025-11-22T15:01:53.380891] Upload Speed: 21.60 Mbps
[2025-11-22T15:01:53.380891] 
=== Starting test at 1 FPS ===
[2025-11-22T15:01:53.416319] Iteration 1/60 | FPS=1 | Status=200
[2025-11-22T15:01:54.429223] Iteration 2/60 | FPS=1 | Status=200
[2025-11-22T15:01:55.449950] Iteration 3/60 | FPS=1 | Status=200
[2025-11-22T15:01:56.464700] Iteration 4/60 | FPS=1 | Status=200
[2025-11-22T15:01:57.483917] Iteration 5/60 | FPS=1 | Status=200
[2025-11-22T15:01:58.512082] Iteration 6/60 | FPS=1 | Status=200
[2025-11-22T15:01:59.526090] Iteration 7/60 | FPS=1 | Status=200
[2025-11-22T15:02:00.544405] Iteration 8/60 | FPS=1 | Status=200
[2025-11-22T15:02:01.558794] Iteration 9/60 | FPS=1 | Status=200
[2025-11-22T15:02:02.575920] Iteration 10/60 | FPS=1 | Status=200
[2025-11-22T15:02:03.587990] Iteration 11/60 | FPS=1 | Status=200
[2025-11-22T15:02:04.607355] Iteration 12/60 | FPS=1 | Status=200
[2025-11-22T15:02:05.620227] Iteration 13/60 | FPS=1 | Status=200
[2025-11-22T15:02:06.633876] Iteration 14/60 | FPS=1 | Status=200
[2025-11-22T15:02:07.645764] Iteration 15/60 | FPS=1 | Status=200
[2025-11-22T15:02:08.658071] Iteration 16/60 | FPS=1 | Status=200
[2025-11-22T15:02:09.669864] Iteration 17/60 | FPS=1 | Status=200
[2025-11-22T15:02:10.681889] Iteration 18/60 | FPS=1 | Status=200
[2025-11-22T15:02:11.693473] Iteration 19/60 | FPS=1 | Status=200
[2025-11-22T15:02:12.728420] Iteration 20/60 | FPS=1 | Status=200
[2025-11-22T15:02:13.739795] Iteration 21/60 | FPS=1 | Status=200
[2025-11-22T15:02:14.759790] Iteration 22/60 | FPS=1 | Status=200
[2025-11-22T15:02:15.777139] Iteration 23/60 | FPS=1 | Status=200
[2025-11-22T15:02:16.802895] Iteration 24/60 | FPS=1 | Status=200
[2025-11-22T15:02:17.814960] Iteration 25/60 | FPS=1 | Status=200
[2025-11-22T15:02:18.830836] Iteration 26/60 | FPS=1 | Status=200
[2025-11-22T15:02:19.849477] Iteration 27/60 | FPS=1 | Status=200
[2025-11-22T15:02:20.869949] Iteration 28/60 | FPS=1 | Status=200
[2025-11-22T15:02:21.889669] Iteration 29/60 | FPS=1 | Status=200
[2025-11-22T15:02:22.908380] Iteration 30/60 | FPS=1 | Status=200
[2025-11-22T15:02:23.925100] Iteration 31/60 | FPS=1 | Status=200
[2025-11-22T15:02:24.946208] Iteration 32/60 | FPS=1 | Status=200
[2025-11-22T15:02:25.958004] Iteration 33/60 | FPS=1 | Status=200
[2025-11-22T15:02:26.973334] Iteration 34/60 | FPS=1 | Status=200
[2025-11-22T15:02:27.986523] Iteration 35/60 | FPS=1 | Status=200
[2025-11-22T15:02:28.999377] Iteration 36/60 | FPS=1 | Status=200
[2025-11-22T15:02:30.014104] Iteration 37/60 | FPS=1 | Status=200
[2025-11-22T15:02:31.027682] Iteration 38/60 | FPS=1 | Status=200
[2025-11-22T15:02:32.045261] Iteration 39/60 | FPS=1 | Status=200
[2025-11-22T15:02:33.061804] Iteration 40/60 | FPS=1 | Status=200
[2025-11-22T15:02:34.076928] Iteration 41/60 | FPS=1 | Status=200
[2025-11-22T15:02:35.090472] Iteration 42/60 | FPS=1 | Status=200
[2025-11-22T15:02:36.102899] Iteration 43/60 | FPS=1 | Status=200
[2025-11-22T15:02:37.117063] Iteration 44/60 | FPS=1 | Status=200
[2025-11-22T15:02:38.138044] Iteration 45/60 | FPS=1 | Status=200
[2025-11-22T15:02:39.154226] Iteration 46/60 | FPS=1 | Status=200
[2025-11-22T15:02:40.167796] Iteration 47/60 | FPS=1 | Status=200
[2025-11-22T15:02:41.200724] Iteration 48/60 | FPS=1 | Status=200
[2025-11-22T15:02:42.216082] Iteration 49/60 | FPS=1 | Status=200
[2025-11-22T15:02:43.232337] Iteration 50/60 | FPS=1 | Status=200
[2025-11-22T15:02:44.247224] Iteration 51/60 | FPS=1 | Status=200
[2025-11-22T15:02:45.267038] Iteration 52/60 | FPS=1 | Status=200
[2025-11-22T15:02:46.280058] Iteration 53/60 | FPS=1 | Status=200
[2025-11-22T15:02:47.294600] Iteration 54/60 | FPS=1 | Status=200
[2025-11-22T15:02:48.307083] Iteration 55/60 | FPS=1 | Status=200
[2025-11-22T15:02:49.324252] Iteration 56/60 | FPS=1 | Status=200
[2025-11-22T15:02:50.342335] Iteration 57/60 | FPS=1 | Status=200
[2025-11-22T15:02:51.357985] Iteration 58/60 | FPS=1 | Status=200
[2025-11-22T15:02:52.371384] Iteration 59/60 | FPS=1 | Status=200
[2025-11-22T15:02:53.382069] Iteration 60/60 | FPS=1 | Status=200
[2025-11-22T15:02:54.383042] Finished test at 1 FPS in 61.00 seconds
[2025-11-22T15:02:54.383042] 
=== Starting test at 5 FPS ===
[2025-11-22T15:02:54.393282] Iteration 1/60 | FPS=5 | Status=200
