[2025-10-14T17:22:28.656047] 
=== Starting test at 1 FPS ===
[2025-10-14T17:22:31.780548] Iteration 1/30 | FPS=1 | Status=200
[2025-10-14T17:22:35.292797] Iteration 2/30 | FPS=1 | Status=200
[2025-10-14T17:22:38.105048] Iteration 3/30 | FPS=1 | Status=200
[2025-10-14T17:22:40.411115] Iteration 4/30 | FPS=1 | Status=200
[2025-10-14T17:22:42.432948] Iteration 5/30 | FPS=1 | Status=200
[2025-10-14T17:22:44.593379] Iteration 6/30 | FPS=1 | Status=200
[2025-10-14T17:22:47.242119] Iteration 7/30 | FPS=1 | Status=200
[2025-10-14T17:22:49.326191] Iteration 8/30 | FPS=1 | Status=200
[2025-10-14T17:22:51.508761] Iteration 9/30 | FPS=1 | Status=200
[2025-10-14T17:22:53.611683] Iteration 10/30 | FPS=1 | Status=200
[2025-10-14T17:22:56.155609] Iteration 11/30 | FPS=1 | Status=200
[2025-10-14T17:22:58.148023] Iteration 12/30 | FPS=1 | Status=200
[2025-10-14T17:23:00.428725] Iteration 13/30 | FPS=1 | Status=200
[2025-10-14T17:23:02.493419] Iteration 14/30 | FPS=1 | Status=200
[2025-10-14T17:23:04.727564] Iteration 15/30 | FPS=1 | Status=200
[2025-10-14T17:23:07.050417] Iteration 16/30 | FPS=1 | Status=200
[2025-10-14T17:23:09.134078] Iteration 17/30 | FPS=1 | Status=200
[2025-10-14T17:23:11.261912] Iteration 18/30 | FPS=1 | Status=200
[2025-10-14T17:23:13.581572] Iteration 19/30 | FPS=1 | Status=200
[2025-10-14T17:23:15.713775] Iteration 20/30 | FPS=1 | Status=200
[2025-10-14T17:23:17.871108] Iteration 21/30 | FPS=1 | Status=200
[2025-10-14T17:23:20.022170] Iteration 22/30 | FPS=1 | Status=200
[2025-10-14T17:23:22.119075] Iteration 23/30 | FPS=1 | Status=200
[2025-10-14T17:23:24.168370] Iteration 24/30 | FPS=1 | Status=200
[2025-10-14T17:23:25.972460] Iteration 25/30 | FPS=1 | Status=200
[2025-10-14T17:23:28.238324] Iteration 26/30 | FPS=1 | Status=200
[2025-10-14T17:23:30.413493] Iteration 27/30 | FPS=1 | Status=200
